"name","playerid","Bats","Age_2024","G_2024","AB_2024","PA_2024","H_2024","X1B_2024","X2B_2024","X3B_2024","HR_2024","Age_2023","G_2023","AB_2023","PA_2023","H_2023","X1B_2023","X2B_2023","X3B_2023","HR_2023","Age_2022","G_2022","AB_2022","PA_2022","H_2022","X1B_2022","X2B_2022","X3B_2022","HR_2022","Age_2021","G_2021","AB_2021","PA_2021","H_2021","X1B_2021","X2B_2021","X3B_2021","HR_2021","Age_2020","G_2020","AB_2020","PA_2020","H_2020","X1B_2020","X2B_2020","X3B_2020","HR_2020","Age_2019","G_2019","AB_2019","PA_2019","H_2019","X1B_2019","X2B_2019","X3B_2019","HR_2019","Age_2018","G_2018","AB_2018","PA_2018","H_2018","X1B_2018","X2B_2018","X3B_2018","HR_2018","R_2018"
"Robert Dugger",19191,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,7,11,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Will Smith",19197,"R",29,128,476,544,120.408163265306,75.7894736842105,26.6666666666667,3.50877192982456,16,28,126,464,554,123.469387755102,86.8131868131868,20.7920792079208,3.57142857142857,14.7286821705426,27,137,508,578,136.082474226804,87.7777777777778,24.5283018867925,3.52941176470588,20,26,130,414,501,109.183673469388,66.304347826087,20,3.57142857142857,18.9393939393939,25,37,114,137,31.1320754716981,15.5339805825243,10.4651162790698,0,5.19480519480519,24,54,170,196,44.7916666666667,19.3877551020408,10.7142857142857,0,14.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuli Gurriel",19198,"R",40,18,54,65,12.3809523809524,9.9009900990099,2.45901639344262,0,0,39,108,298,329,70.873786407767,46.2962962962963,14.6788990825688,3.79746835443038,5.12820512820513,38,146,545,584,138.947368421053,89.3617021276596,43.010752688172,0,7.3394495412844,37,143,530,605,174.226804123711,124.242424242424,35.2272727272727,0,15,36,57,211,230,52.1276595744681,30.6122448979592,13.1868131868132,1.38888888888889,6.97674418604651,35,144,564,612,164.705882352941,95,45.4545454545455,2.77777777777778,24.21875,34,136,537,573,162.5,112.371134020619,35.4838709677419,1.92307692307692,12.621359223301,74.468085106383
"Conner Menez",19199,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,9,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"José Quijada",19200,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,34,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dakota Hudson",19206,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,3,4,1.03092783505155,0.980392156862745,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33,51,59,4.16666666666667,4,0,0,0,23,26,1,1,0,0,0,0,0,0
"Taylor Kohlwey",19212,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,5,13,13,2.17391304347826,2.12765957446809,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitch White",19225,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,21,15,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caleb Baragar",19231,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,25,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lourdes Gurriel Jr.",19238,"R",30,133,513,553,128.828828828829,93.5185185185185,18.0327868852459,0.961538461538462,17.4757281553398,29,145,551,592,141.176470588235,79.8076923076923,30.1724137931034,1.2987012987013,32,28,121,453,493,128.155339805825,94.949494949495,29.9065420560748,2.63157894736842,3.90625,27,141,500,541,138,88.7755102040816,26.6666666666667,3.84615384615385,19.811320754717,26,57,208,224,60.377358490566,35.1351351351351,13.3333333333333,0,12.0879120879121,25,84,314,343,90.625,51.1111111111111,18.6274509803922,1.76991150442478,18.348623853211,24,65,249,263,70,54.8387096774194,7.3394495412844,0,9.4017094017094,28.8461538461538
"Cole Irvin",19244,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,32,5,7,0.980392156862745,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16,6,8,0.970873786407767,1.02040816326531,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Okey",19245,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,2,2,0,0,0,0,0,27,7,12,13,1.86915887850467,1.94174757281553,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seranthony Domínguez",19249,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,27,1,1,0,0,0,0,0,23,53,1,2,0,0,0,0,0,0
"Trent Giambrone",19250,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,13,13,2,2.02020202020202,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pete Alonso",19251,"R",29,162,608,695,150.515463917526,91.0112359550562,30.0970873786408,0,26.7716535433071,28,154,568,658,136.666666666667,58.0645161290323,28.3783783783784,2.89855072463768,43.3962264150943,27,160,597,685,174.193548387097,95,33.75,0,50.6329113924051,26,152,561,637,154.736842105263,82.4742268041237,30.6818181818182,4.41176470588235,38.1443298969072,25,57,208,239,50.5263157894737,29.2134831460674,5.76923076923077,0,13.9130434782609,24,161,597,693,164.893617021277,76.9230769230769,30.9278350515464,4.16666666666667,51.4563106796117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cavan Biggio",19252,"L",29,78,188,224,38.4376626396625,30.1050312312826,4.16454622561493,0,4.64806256665482,28,111,289,338,73.9130434782609,52.2222222222222,12.2448979591837,0,9.67741935483871,27,97,257,303,50,25.7142857142857,15.7894736842105,1.23456790123457,6.81818181818182,26,79,250,294,58.9473684210526,38.7755102040816,9.61538461538461,1.42857142857143,9.09090909090909,25,59,220,265,54.4554455445545,29.5238095238095,16.3265306122449,0,8.98876404494382,24,100,354,430,85.5670103092783,53.3333333333333,19.1011235955056,3.38983050847458,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"José Miguel Fernández",19254,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,36,116,123,33.3333333333333,22.5806451612903,9.63855421686747,0,1.6260162601626,10
"Jake Fraley",19260,"L",29,116,350,382,93.2692307692308,73.1958762886598,17.9245283018868,2.56410256410256,3.54609929078014,28,111,336,380,87.7551020408163,59.5505617977528,19.3548387096774,0,10.9489051094891,27,68,216,247,56,36.4583333333333,10.2272727272727,0,8.51063829787234,26,78,214,265,51.7241379310345,31.8681318681319,9.33333333333333,0,9.27835051546392,25,7,26,29,4.25531914893617,2.02020202020202,1.21951219512195,3.33333333333333,0,24,12,40,41,6.25,4,2.1505376344086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garrett Hampson",19262,"R",29,113,213,231,46.6666666666667,34.6534653465347,10.655737704918,0.53475935828877,0,28,98,221,252,59.2233009708738,41.6666666666667,11.0091743119266,1.26582278481013,3.84615384615385,27,90,199,226,35.2941176470588,26.5486725663717,5.3030303030303,1.42857142857143,1.6260162601626,26,147,453,494,91.3793103448276,61.2612612612613,15.7894736842105,3.27868852459016,10,25,53,167,184,33.6206896551724,22.1311475409836,3.6036036036036,2.25563909774436,5.15463917525773,24,105,299,327,58.7301587301587,45.2991452991453,6.52173913043478,1.3745704467354,6.25,23,24,40,48,9.48275862068965,6.66666666666667,2.22222222222222,0.440528634361233,0,2.18978102189781
"Taylor Widener",19266,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,23,16,18,0.892857142857143,0.917431192660551,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Will Craig",19267,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,18,60,65,12.5,9.25925925925926,1.86915887850467,0,1.38888888888889,25,2,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Justin Dunn",19268,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11,3,3,1.0989010989011,0,1.0989010989011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T.J. Zeuch",19269,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stone Garrett",19273,"R",28,2,5,6,3.125,1,1.19047619047619,0,1.0752688172043,27,89,234,271,58.8785046728972,33.3333333333333,16.1904761904762,0,9.47368421052632,26,27,76,84,20.3883495145631,8.8235294117647,7.14285714285714,0,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacob Webb",19274,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,34,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,36,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vladimir Gutierrez",19278,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,33,42,2.77777777777778,2.9126213592233,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adolis García",19287,"R",31,154,580,637,139.784946236559,83.8709677419355,30.6818181818182,0,24.7524752475248,30,148,555,632,128.301886792453,67.3267326732673,29,0,28.2608695652174,29,156,605,657,157.291666666667,90.4255319148936,37.7777777777778,3.54609929078014,24.5454545454545,28,149,581,622,142.424242424242,79.6116504854369,28.2608695652174,2.5,32.6315789473684,27,3,6,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,21,17,17,1.94174757281553,0.892857142857143,1.13636363636364,0,0,3.06122448979592
"Randy Arozarena",19290,"R",29,154,549,648,130.406306852638,72.2715961606825,42.0634920634921,0,19.2652329749104,28,151,551,654,145.833333333333,105.555555555556,18.8118811881188,2.7027027027027,20.1754385964912,27,153,586,645,158.762886597938,92.7835051546392,39.8058252427184,2.7027027027027,22.7272727272727,26,141,529,604,157.608695652174,94.7368421052632,36.3636363636364,4.76190476190476,22.4719101123596,25,23,64,76,19.1489361702128,9.27835051546392,2.06185567010309,0,8.86075949367089,24,19,20,23,6.25,4,1.12359550561798,0,1.16279069767442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zac Gallen",19291,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,32,42,5.55555555555556,3.7037037037037,1.53846153846154,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,15,19,24,1.98039215686275,1.94468044935335,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armando Alvarez",19292,"R",29,16,37,39,9,7.69230769230769,1.02040816326531,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nick Senzel",19293,"R",29,74,236,267,47.8219696969697,27.9607843137255,12.9047619047619,0,7.52688172043011,28,104,301,330,72.4489795918367,49.4845360824742,11.6279069767442,0,10.7438016528926,27,110,373,420,80.3738317757009,66.0194174757282,12.1495327102804,0,3.93700787401575,26,36,111,124,25.9259259259259,22.3300970873786,3.38983050847458,0,0.806451612903226,25,23,70,78,13.9784946236559,5.95238095238095,6.12244897959184,0,1.51515151515152,24,104,375,414,95.049504950495,59.4059405940594,21.7391304347826,7.27272727272727,10.5263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nick Solak",19294,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,35,82,95,17.7083333333333,13.8297872340426,1.11111111111111,0,2.72727272727273,26,127,458,511,112.121212121212,77.6699029126214,19.5652173913043,2.5,11.5789473684211,25,58,209,233,58.3333333333333,44.8979591836735,10.1010101010101,0,2.38095238095238,24,33,116,135,31.1926605504587,18.8034188034188,5.94059405940594,0.72463768115942,5.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Call",19296,"R",29,30,99,113,35.4166666666667,22,10.7142857142857,0,3.2258064516129,28,128,375,439,70.0934579439252,46.8468468468468,13.3333333333333,0.980392156862745,8.42105263157895,27,47,114,131,29.0322580645161,20.2651515151515,3.19148936170213,1.11111111111111,4.13223140495868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trevor Richards",19309,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,15,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,24,30,34,2.94117647058824,2.80373831775701,0,0,0,25,25,31,36,2.04081632653061,1.85185185185185,0,0,0,1.13636363636364
"Cal Quantrill",19312,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,40,2,2,0.99009900990099,1.02040816326531,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,23,25,30,2.10526315789474,2.02020202020202,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Donovan Walton",19314,"L",30,9,22,25,3.03030303030303,1.98019801980198,0,0,1.36986301369863,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,24,76,78,11.7647058823529,2.94117647058824,6.83760683760684,0,1.31578947368421,27,24,63,69,14.9425287356322,8.79120879120879,2.66666666666667,3.44827586206897,2.06185567010309,26,5,13,14,2.12765957446809,1.01010101010101,1.21951219512195,0,0,25,7,16,19,3.125,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric Lauer",19316,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,37,4.3956043956044,3.26086956521739,0,0,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,30,40,48,4.3010752688172,2.12765957446809,2.38095238095238,0,0,23,23,30,37,2.06185567010309,1.03092783505155,1.02040816326531,0,0,1.04166666666667
"Matt Thaiss",19318,"L",29,57,157,186,33.3333333333333,21.6494845360825,10.2272727272727,0,1.85185185185185,28,95,262,307,60.2150537634409,44.0860215053763,7.59493670886076,0,8.41121495327103,27,29,69,81,14.8514851485149,12.1212121212121,1.33333333333333,0,1.38888888888889,26,3,7,8,0.980392156862745,1,0,0,0,25,8,21,25,2.65486725663717,1.92307692307692,0,0,0.709219858156028,24,53,147,164,32.6315789473684,17.2043010752688,8.13953488372093,0,6.83760683760684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joey Lucchesi",19320,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,11,10,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,30,48,54,3.15789473684211,3.03030303030303,0,0,0,25,26,34,39,1.9047619047619,1.88679245283019,0,0,0,1.88679245283019
"Bryan Reynolds",19326,"B",29,156,622,692,163.871586008625,112.756152563977,23.3044037287046,5.3715308863026,24.7193325780204,28,145,574,640,152.540660672795,90.1168548227372,28.0137357672149,5.73065902578796,31.8302387267904,27,145,542,614,136.946667952551,86.2392200974878,19.391712594407,4.03103900030233,26.780400714144,26,159,559,646,163.553663021388,98.7319717355532,30.0738958583949,5.54400554400554,29.9850074962519,25,55,185,208,35.468179975679,20.2654777586382,5.4367524465386,3.33166749958354,7.86516853932584,24,134,491,546,147.100964753081,96.6616841056303,27.605759904499,3.29543582138738,18.968583283936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jose Rojas",19331,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,22,56,57,6.93069306930693,5.05050505050505,2.66666666666667,0,0,28,61,168,184,34.3137254901961,15,15.0537634408602,0,4.95867768595041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yadiel Hernandez",19334,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,94,305,327,75.9259259259259,52.2935779816514,14.6788990825688,0,8.8235294117647,33,112,264,289,67.9245283018868,49.0909090909091,8.33333333333333,1.63934426229508,7.96460176991151,32,12,26,28,5.15463917525773,1.02040816326531,2.97029702970297,0,1.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicky Lopez",19339,"L",29,124,398,445,96,78.4313725490196,13.4831460674157,2.30769230769231,1.01010101010101,28,94,225,262,51.4862914862915,39.2075471698113,8.0338266384778,2.56410256410256,0.819672131147541,27,142,436,480,93.3962264150943,76.8518518518518,11.1111111111111,2.53164556962025,0,26,151,497,565,139.252336448598,106.194690265487,18.2608695652174,5.55555555555556,2.73972602739726,25,56,169,192,32.0754716981132,21.9298245614035,8.33333333333333,0,1.28205128205128,24,103,379,402,82.7272727272727,55.5555555555556,18.6440677966102,2.04081632653061,2.7027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hector Velázquez",19341,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,34,1,1,0,0,0,0,0,29,47,1,1,0,0,0,0,0,0
"Eli White",19346,"R",30,35,39,42,10.6796116504854,7.54716981132075,0.952380952380952,1.14942528735632,1.13636363636364,29,6,14,17,0.980392156862745,1,0,0,0,28,47,105,117,21.875,17.0212765957447,2.22222222222222,0,2.72727272727273,27,64,198,220,35.3535353535354,21.3592233009709,6.52173913043478,1.25,6.31578947368421,26,19,48,52,9.375,7.14285714285714,2.02020202020202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ Peters",19348,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,70,223,240,44.4959802102659,20.6205149852258,9.71395881006865,1.25,13.3891547049442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caleb Ferguson",19349,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,46,2,2,1.04166666666667,0,1.19047619047619,0,0,21,30,5,5,1.03092783505155,1.08695652173913,0,0,0,0
"Sean Murphy",19352,"R",29,72,233,264,43.6893203883495,27.3584905660377,4.76190476190476,1.14942528735632,11.3636363636364,28,108,370,438,91.1764705882353,51,20.5882352941176,0,18.1034482758621,27,148,537,612,138.144329896907,80.2083333333333,32.4561403508772,1.6,25.3521126760563,26,119,393,448,91.3978494623656,45.9183673469388,26.7441860465116,0,22.0779220779221,25,43,116,140,29.3478260869565,15.7894736842105,5.31914893617021,0,8.86075949367089,24,20,53,60,13.265306122449,4.12371134020619,4.80769230769231,0,4.12371134020619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luke Raley",19354,"L",29,137,404,455,107.692307692308,57.8947368421053,21.1111111111111,5,25.8823529411765,28,118,357,406,90.8163265306122,46.8085106382979,20.353982300885,2.25563909774436,22.093023255814,27,22,61,72,12.9032258064516,9.89010989010989,2.02020202020202,0,1.04166666666667,26,33,66,72,13.0434782608696,10.2272727272727,1.17647058823529,0,1.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Weston Wilson",19358,"R",29,41,88,98,25.2525252525253,13.7254901960784,7.4468085106383,0.892857142857143,3.19148936170213,28,8,16,22,5.31914893617021,4.49438202247191,0,0,0.900900900900901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corbin Burnes",19361,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,28,52,59,8.79120879120879,8.69565217391304,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,32,7,8,2.12765957446809,2.1505376344086,0,0,0,23,30,0,1,0,0,0,0,0,0
"Keegan Akin",19362,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,24,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin Hays",19363,"R",28,85,235,255,57.5851977721137,35.1750045812718,17.137330754352,0,5.46099290780142,27,144,520,566,144.444444444444,82.4074074074074,37.8947368421053,1.34228187919463,24.2424242424242,26,145,535,582,130.097087378641,72.3214285714286,38.4615384615385,2.5974025974026,19.7530864197531,25,131,488,529,117.924528301887,70.1923076923077,27.0833333333333,3.73831775700935,16.5413533834586,24,33,122,134,35.7894736842105,28,2.56410256410256,0,4.3956043956044,23,21,68,75,20,10.8910891089109,5.88235294117647,0,3.10077519379845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker Buehler",19374,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,34,69,82,7.14285714285714,5.43478260869565,2.10526315789474,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,30,59,66,5.20833333333333,4.08163265306122,0,0,0.952380952380952,23,24,43,47,7.21649484536082,7.60869565217391,0,0,0,1.06382978723404
"Trenton Brooks",19384,"L",28,12,25,29,3.03030303030303,2.97029702970297,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tony Gonsolin",19388,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,17,17,19,3.06122448979592,2.17391304347826,1.05263157894737,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11,13,14,4.16666666666667,4.08163265306122,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
