"playerid","name","Bats","dist1b","dist2b","dist3b","distHR","distIBB"
13723,"Jacob Stallings","R",0.72975414264388,0.176943133720471,0.0026859591201846,0.087440845860696,0.0493287037037036
13743,"Max Fried","L",0.807027145375602,0.18262506982265,0,0,0
13744,"David Dahl","L",0.516910417190287,0.165949620923613,0.0218771818721674,0.297646942499505,0.0335087719298245
13750,"Elier Hernandez","R",0.673539518900344,0.343859649122807,0,0,0
13755,"Tomas Nido","R",0.725170021623561,0.160531749228637,0.00487695078031212,0.107277381898953,0.0668775510204082
13757,"Chris Taylor","R",0.615539504228968,0.229709046224309,0.0427857788562004,0.120653457028256,0.0283712931448123
13761,"Chris Stratton","R",0.809178743961354,0.171794871794873,0,0,0
13767,"JT Chargois","B",NA,NA,NA,NA,0
13768,"Travis Jankowski","L",0.881074485075434,0.089799561104145,0.014986472273601,0.0165643765246338,0.0263636363636364
13769,"Adalberto Mondesi","B",0.657190579560769,0.164027193011076,0.0402264095413943,0.135002406225129,0
13770,"Rob Refsnyder","R",0.710317787366798,0.199066879297148,0.00549783549783549,0.0843034504978295,0.0113095238095238
13774,"Zach Eflin","R",0.81391957961195,0.0671791443850268,0,0.115521327014218,0
13781,"Alex Wood","R",1,0,0,0,0
13788,"Matt Reynolds","R",0.937325056429154,0.0555555555555556,0.00751633986928105,0.0151982378854626,0
13795,"Eric Stamets","R",0.510416666666669,0.462264150943397,0,0,0
13799,"Matt Strahm","R",0.663230240549829,0.34963768115942,0,0,0
13801,"Austin Adams","R",NA,NA,NA,NA,0
13804,"Walker Lockett","R",1,0,0,0,0
13807,"Kevin Plawecki","R",0.699626540997085,0.214910982499481,0.0127474083438685,0.0698986536874899,0.0135
13834,"Alec Mills","R",0.666766689171731,0.35650623885918,0,0,0
13836,"Matt Duffy","R",0.830367178354653,0.136691173728964,0.00136247358469581,0.03153861010471,0.00347517730496454
13853,"Joey Wendle","L",0.703739657533906,0.215444361835419,0.0248470666713065,0.0513708064576462,0.0506023166023165
13854,"Anthony Bemboom","L",0.765281868502672,0.116514574335514,0,0.11546058844336,0
13862,"Devon Travis","R",0.686684562082526,0.161411195019312,0.033938571186153,0.12214757648104,0.0628125000000002
13866,"Bruce Maxwell","L",0.497422680412373,0.397938144329899,0,0.103208556149733,0
13892,"Paul Sewald","R",NA,NA,NA,NA,0
13896,"Chris Flexen","R",1,0,0,0,0
13897,"Tyler Heineman","B",0.759576930686567,0.158021049941776,0.0262926599732417,0.0717163846838822,0
13905,"Seth MejiasBrean","R",0.426362297496318,0.299689440993789,0,0.271639690358902,0
13906,"Sherman Johnson","L",NA,NA,NA,NA,0
13910,"Patrick Kivlehan","R",0.670958020513902,0,0.230769230769231,0,0
13911,"Scott Oberg","R",NA,NA,NA,NA,0
13942,"Brent Suter","L",0.61263157894737,0.212021857923498,0,0.16943231441048,0
13946,"Tim Peterson","R",NA,NA,NA,NA,0
14078,"Michael Wacha","R",0.887106918238995,0.0864197530864198,0,0,0
14103,"Rio Ruiz","L",0.719750526714889,0.15350996855106,0.00475900225056263,0.114987234046125,0.0145588235294117
14106,"Addison Russell","R",0.734196966026037,0.140340631956084,0.013521759351766,0.111466993499608,0.0781250000000001
14107,"Kevin Gausman","L",1,0,0,0,0
14109,"Albert Almora Jr","R",0.688450937057951,0.249584370362507,0.00938850020820688,0.056668545958036,0.0603749999999999
14111,"Eric Haase","R",0.659065318785352,0.0804808560252115,0.00543817172488553,0.257316440824692,0.0144794560428768
14113,"Ramon Torres","B",0.77356613160612,0.202645945015492,0,0,0
14120,"Lance McCullers Jr","L",NA,NA,NA,NA,0
14128,"Joey Gallo","L",0.440431020811612,0.202861414334054,0.0122238506126677,0.331259964635371,0.0400371379248136
14130,"Daniel Vogelbach","L",0.603633644969612,0.180050539179437,0.00166468315187846,0.211280341682617,0.0213403173582791
14131,"Greg Bird","L",0.648504273504274,0.158231529959279,0.0114478114478114,0.176320662543673,0.0175833333333333
14137,"Tim Lopes","R",0.778479398516163,0.189136843548608,0,0.0290489952199785,0
14140,"Jose Rondon","R",0.648883533954312,0.177121787557686,0,0.17295078902807,0
14145,"Daniel Robertson","R",0.758686662730812,0.151542296857229,0.00491744802282919,0.0835708338832089,0.0219791666666666
14151,"Chris Mazza","R",NA,NA,NA,NA,0
14158,"Mac Williamson","R",0.661180875320994,0.130394761486735,0,0.213362383760609,0
14161,"Byron Buxton","R",0.494749624781382,0.243616585444785,0.0203490063260855,0.228674933275302,0.0224180988184748
14162,"Carlos Correa","R",0.62908973272708,0.201655945914708,0.0115018193369925,0.154604117058346,0.0565082738928429
14168,"Jose Berrios","R",NA,NA,NA,NA,0
14196,"Andrew Velazquez","R",0.565541070866496,0.339993186532533,0.0282247062033664,0.0558206894132489,0
14212,"Josh Hader","L",1,0,0,0,0
14221,"Jorge Soler","R",0.518801183008055,0.234405464461929,0.0016140205741677,0.256986038635498,0.0185539250850784
14225,"Yasiel Puig","R",0.61285512360912,0.192690557823059,0.0145391729763088,0.176811644682,0.037579200307574
14267,"Alfredo Gonzalez","R",0.970873786407767,0,0,0,0
14272,"Brian Johnson","L",1,0,0,0,0
14274,"Mitch Haniger","R",0.590140132486645,0.211286613782363,0.0133003580642437,0.184289084915871,0.0286360229276896
14295,"Wandy Peralta","L",NA,NA,NA,NA,0
14309,"Frankie Montas","R",NA,NA,NA,NA,0
14320,"Wilmer Difo","B",0.843215325247511,0.077302953428917,0.0324448296474223,0.051424139357311,0.077961794871795
14329,"Anthony Alford","R",0.785610404555943,0.038148667601683,0.0344367527272949,0.146256153444009,0.0176666666666667
14330,"Nick Williams","L",0.67371943327254,0.188412228796844,0.012684581043956,0.131232117014107,0.0208333333333333
14335,"Dilson Herrera","R",0.390706806282724,0.301881067961166,0,0.266899141630902,0
14344,"Matt Olson","L",0.518074252837929,0.212582949669226,0.00731678166043291,0.266993421661217,0.083127421956668
14350,"Raimel Tapia","L",0.652857458904666,0.20289507822783,0.0487928858316522,0.0827782158893579,0.00799999999999999
14352,"Lewis Brinson","R",0.550548521508307,0.231242050578204,0.0223016310183803,0.210830709097786,0.0376696832579185
14361,"Ty Blach","R",0.971014492753623,0,0,0,0
14366,"Joey Meneses","R",0.699870363670479,0.196695339547445,0.00203323903818953,0.0955646197188407,0.0596507936507936
14371,"Jake Thompson","R",NA,NA,NA,NA,0
14374,"Tyler Glasnow","L",NA,NA,NA,NA,0
14375,"Amir Garrett","R",NA,NA,NA,NA,0
14387,"Harold Ramirez","R",0.787907876660144,0.143871705005462,0.0107970478972721,0.0586111136623847,0.0301475912002228
14388,"Ronald Guzman","L",0.447541976355272,0.150435972252161,0.0159889747113856,0.384005555642669,0.0195265151515152
14391,"Yohander Mendez","L",NA,NA,NA,NA,0
14412,"Joe Hudson","R",0.768834017263337,0.256648936170212,0,0,0
14420,"Jackson Stephens","R",NA,NA,NA,NA,0
14444,"Hyun Jin Ryu","R",0.810944264069264,0.134554002760524,0,0.0597560975609756,0
14453,"Scott Heineman","R",0.439353276394433,0.253090702267556,0,0.297805336392294,0
14457,"Adam Conley","L",NA,NA,NA,NA,0
14467,"Daniel Camarena","L",0,0,0,1,0
14477,"Jake Cave","L",0.618389451241403,0.193761670983879,0.0549313617875661,0.138242699063598,0.0250793650793651
14503,"Renato Nunez","R",0.517535088931037,0.234761626739555,0,0.255177166932494,0.00551136363636364
14508,"Randy Rosario","L",0.970873786407767,0,0,0,0
14509,"Dereck Rodriguez","R",0.797229189892233,0.171794871794873,0,0,0
14515,"Luis Marte","R",0.974874371859292,0,0,0,0
14523,"Pedro Severino","R",0.652982462560375,0.253454332109599,0.00404564315352697,0.088538125791649,0.0499869281045752
14527,"Jorge Lopez","R",0,1,0,0,0
14528,"Gabriel Guerrero","R",0.694589877835953,0,0,0.284692417739628,0
14548,"Jesmuel Valentin","B",0.510398253093479,0.357780644785082,0.0675869191049912,0.0664658090724439,0
14551,"Anthony Santander","B",0.541143859408056,0.244206305283253,0.0161531425890541,0.201135255673696,0.0543606739811912
14552,"Jose Ruiz","R",NA,NA,NA,NA,0
14553,"Nomar Mazara","L",0.698650555137965,0.192193494132196,0.00892930788686061,0.0951578699343207,0.0254214285714286
14555,"Wyatt Mathisen","R",0.74010152284264,0,0,0.295705613655488,0
14556,"Max Moroff","B",0.704191874410542,0.106008588579418,0,0.176769426020492,0.0460928571428571
14558,"Carlos Tocci","R",0.830636461704424,0.109034267912773,0.0543900543900545,0,0
14566,"Franmil Reyes","R",0.646882244151356,0.132099506932519,0.00584042156852448,0.213156446934209,0.0158520973701369
14567,"Franchy Cordero","L",0.565208430222214,0.232623402708721,0.00717637391302707,0.185434046383833,0.00598214285714286
14593,"David Bote","R",0.626053283235465,0.222400487320373,0.0170352376258085,0.139586336130962,0.0249481658692185
14636,"Webster Rivas","R",0.737132987910187,0.131972789115646,0,0.128689883913764,0
14663,"Chi Chi Gonzalez","R",0.930216000174723,0.0927038626609442,0,0,0
14665,"Jandel Gustave","R",NA,NA,NA,NA,0
14677,"Duane Underwood Jr","R",NA,NA,NA,NA,0
14678,"TzuWei Lin","L",0.642219387755102,0.279026116780786,0.0187224669603525,0.0238764044943821,0
14682,"Luis Perdomo","R",0.997422680412374,0,0,0,0
14691,"Harold Castro","L",0.806440261208108,0.144319483854433,0.00661887014418837,0.0307795004497057,0.0101960784313726
14706,"Anthony Banda","L",NA,NA,NA,NA,0
14712,"Manuel Margot","R",0.696467594604825,0.211785882182939,0.0276889707170648,0.0648853285461043,0.03611533055612
14713,"Dawel Lugo","R",0.804064299615563,0.120743482398166,0.0246520342698596,0.049955756166454,0.0379166666666667
14735,"Brett Phillips","L",0.584130100064013,0.139093747609566,0.0553189876326572,0.214361166438668,0
14738,"Phillip Ervin","R",0.688267330422087,0.202239462068906,0.0534950330541867,0.0704771552059442,0.0175
14739,"Paul Blackburn","R",NA,NA,NA,NA,0
14764,"Wes Parsons","R",NA,NA,NA,NA,0
14765,"Julio Urias","L",0.935735996526269,0.0864864864864864,0,0,0
14771,"Emilio Pagan","L",NA,NA,NA,NA,0
14773,"Yu Chang","R",0.693577137104021,0.13653629658381,0.0307672114451775,0.146556152987836,0
14811,"Luke Voit","R",0.626729227307885,0.160540584571059,0.00608710097071811,0.200505469278403,0.00777358087921468
14813,"Kyle Farmer","R",0.705357358132082,0.189574204780506,0.0234451808674011,0.0915387623905964,0.0555174299384825
14818,"JaCoby Jones","R",0.579509516678533,0.236896691503482,0.0185005373826024,0.156852084387654,0.0168518518518518
14825,"Dylan Covey","R",NA,NA,NA,NA,0
14843,"Michael Lorenzen","R",0.58152995927865,0.158355245415318,0,0.236757561982182,0
14854,"Mike Yastrzemski","L",0.512986820612379,0.240940406772641,0.0364366229355273,0.213808059912075,0.044109014877881
14862,"Zack Godley","R",1,0,0,0,0
14875,"Caleb Smith","R",0.744199801808498,0.216415694591729,0,0,0
14885,"Pat Valaika","R",0.663318659900086,0.208115726901988,0.00963341858482527,0.114951257548405,0
14894,"Tony Kemp","L",0.699848418230545,0.194290343052325,0.0278208136560806,0.0751580245634176,0.0106019297235023
14897,"Daniel Palka","L",0.642437156215621,0.0794354838709676,0.0122107438016529,0.238293772852043,0.0522499999999999
14899,"Taylor Williams","B",1,0,0,0,0
14916,"Jon Gray","R",0.864000201711673,0.153191489361702,0,0,0
14932,"Ben Lively","R",NA,NA,NA,NA,0
14938,"Jack Reinheimer","R",0.984375,0,0,0,0
14942,"Andrew Knapp","B",0.756916798380701,0.173663585793106,0.0140713605983218,0.0573293779753068,0.0258228009259259
14950,"Johan Camargo","B",0.709469715265105,0.169863708606682,0.00565786843595264,0.110277195644743,0.0362895424836602
14962,"Rookie Davis","R",NA,NA,NA,NA,0
14966,"Reyes Moronta","R",NA,NA,NA,NA,0
14968,"Victor Caratini","B",0.727643653274642,0.161976533767809,0.00257447496492741,0.10574152712652,0.0561440446613429
14973,"Zach Green","R",0.473557692307692,0.550279329608938,0,0,0
14974,"Tyler Webb","L",NA,NA,NA,NA,0
14975,"Chad Kuhl","R",0.980434366628396,0,0,0,0
14986,"Giovanny Gallegos","R",NA,NA,NA,NA,0
15007,"Yacksel Rios","R",NA,NA,NA,NA,0
15010,"Corey Knebel","R",NA,NA,NA,NA,0
15015,"Alex Reyes","R",NA,NA,NA,NA,0
15036,"Chase De Jong","L",0,0.918552036199095,0,0,0
15038,"German Marquez","R",0.716056189420818,0.22546232695185,0.0175153065178641,0.0419570448266642,0
15046,"Trevor Gott","R",NA,NA,NA,NA,0
15047,"Austin Voth","R",1,0,0,0,0
15048,"Johnny Field","R",0.535873269949536,0.269045278450076,0,0.198073191352742,0
15055,"Dom Nunez","L",0.485502869223799,0.323828785993089,0.0169726642186863,0.178946139930228,0.0376470588235294
15068,"Yency Almonte","R",NA,NA,NA,NA,0
15071,"Kyle McGowin","R",1,0,0,0,0
15082,"Adam Engel","R",0.644603316406317,0.221511717021113,0.0389009433239218,0.104253864906608,0.0151515151515152
15101,"Luke Farrell","L",NA,NA,NA,NA,0
15103,"Boog Powell","L",0.497422680412371,0.248711340206187,0.292424242424242,0,0
15104,"Jonathan Davis","R",0.778838870288175,0.144267364376148,0.0085915016082614,0.0784748964743597,0
15112,"Ryan McMahon","L",0.607768337254579,0.204738302621969,0.0116877271052123,0.180317178967395,0.0355184140101632
15115,"Dylan Cozens","L",0.510362694300519,0.336752136752137,0,0.155608214849921,0
15117,"Hunter Dozier","R",0.596232602802842,0.192358379906415,0.0478751952597304,0.161585652085082,0.00584848484848485
15118,"Jimmie Sherfy","R",NA,NA,NA,NA,0
15124,"Tim Locastro","R",0.647972341636453,0.237301200127549,0.0123771745431926,0.0974634516508381,0
15130,"Drew Anderson","R",NA,NA,NA,NA,0
15139,"Ashton Goudeau","R",1,0,0,0,0
15145,"Justin Topa","R",NA,NA,NA,NA,0
15149,"Trey Mancini","R",0.63535175026976,0.21219832800023,0.0109245181640694,0.139085684482337,0.0461146546236455
15156,"Ian Miller","L",0.638759689922481,0.336601307189543,0,0,0
15158,"Braden Shipley","R",NA,NA,NA,NA,0
15161,"Mitch Garver","R",0.577987853371844,0.191760987115215,0.00734124761015518,0.217675050345413,0.0136895432154053
15166,"Luiz Gohara","L",NA,NA,NA,NA,0
15170,"Josh VanMeter","L",0.57164962925619,0.258879931841473,0.0319588702755421,0.13342535297395,0
15172,"Tim Anderson","R",0.750162133399081,0.160007908123629,0.0118414900162897,0.0791587952327098,0.0258447742733457
15181,"Ryan Cordell","R",0.734894308316637,0.145528138959014,0,0.130048390098641,0
15189,"Dustin Peterson","R",0.588625592417061,0.422448979591836,0,0,0
15191,"Chad Pinder","R",0.612872017999476,0.226129361879852,0.00672669251053906,0.158337443729514,0.00759259259259261
15194,"Jake Bauers","L",0.601517109275179,0.224267227556762,0.012428704991154,0.156393922928345,0.0115451411333764
15197,"Carlos Asuaje","L",0.699291524534241,0.208095419363025,0.0274284185175274,0.0580161313145607,0.0435416666666667
15200,"Glenn Sparkman","B",NA,NA,NA,NA,0
15203,"Tyler Bashlor","R",NA,NA,NA,NA,0
15214,"Brandon Dixon","R",0.469547690216784,0.404484411124066,0.00563437787077677,0.0975462307612188,0
15223,"Adam Frazier","L",0.693761512878004,0.190000741041386,0.0243966502536837,0.0866234751342914,0.0327696784627362
15232,"Cody Reed","L",NA,NA,NA,NA,0
15258,"Shane Carle","R",NA,NA,NA,NA,0
15267,"Jacob Rhame","R",NA,NA,NA,NA,0
15271,"Austin Wynns","R",0.710782616317681,0.206961076183456,0,0.0775079317197061,0
15274,"Mike Tauchman","L",0.685696577697757,0.230578813394635,0.00521524666724814,0.0838125373326169,0.039345238095238
15279,"Garrett Cooper","R",0.663957036538738,0.196736772589016,0.0130578629264431,0.117365081930514,0
15288,"Adam Cimber","R",NA,NA,NA,NA,0
15290,"Austin Pruitt","R",NA,NA,NA,NA,0
15291,"Steven Brault","L",0.520482097470831,0.426596530340079,0,0.0264976958525345,0
15306,"Donnie Hart","L",NA,NA,NA,NA,0
15351,"Frank Schwindel","R",0.737795675858926,0.153518889274962,0.00513854365685391,0.0982522874768716,0.0592653508771931
15362,"Jeff McNeil","L",0.681405140341477,0.215945838972316,0.0220787591722711,0.0788011849270139,0.0400969387755102
15402,"Jack Mayfield","R",0.626540272641073,0.251493845815464,0.0183106367316894,0.106571044316554,0
15407,"Nate Orf","R",0.502564102564105,0,0,0.485148514851486,0
15423,"Andrew Heaney","L",1,0,0,0,0
15429,"Kris Bryant","R",0.641580035130321,0.209469993546899,0.00976506965312201,0.139963141467285,0.0301250041860978
15440,"Matthew Boyd","L",0.97999852114759,0,0,0,0
15447,"Ryon Healy","R",0.6859611092512,0.186716107784246,0,0.118796290675085,0
15450,"Daniel Castro","R",0.790243902439025,0.114893617021277,0,0.117903930131004,1
15451,"Mike Mayers","R",NA,NA,NA,NA,0
15454,"Nick Pivetta","R",0.875500461964891,0.123106060606061,0,0,0
15463,"Jose De Leon","R",1,0,0,0,0
15464,"Hunter Renfroe","R",0.508552737991573,0.226344999411956,0.00481028046824203,0.263399491236473,0.0168888358018793
15467,"Marco Gonzales","L",0,1,0,0,0
15474,"Lucas Giolito","R",1,0,0,0,0
15481,"Engelb Vielma","B",0.988558801865947,0,0,0,0
15482,"Aristides Aquino","R",0.550691245965143,0.177060540325204,0.0117593848937133,0.251218829928635,0.0400555555555556
15487,"Victor Reyes","B",0.717068777957575,0.171572571794296,0.0358826442733655,0.0575106482608297,0
15488,"Antonio Senzatela","R",0.864000201711674,0.153191489361702,0,0,0
15490,"Justin Williams","L",0.863167429443172,0,0,0.124920735573875,0.0916666666666666
15491,"JP Crawford","L",0.653294448219075,0.221106388873722,0.0414740749384148,0.0836458355745717,0.00389922439995808
15496,"Abiatal Avelino","R",0.959064938684503,0,0,0,0
15502,"Kohl Stewart","R",1,0,0,0,0
15504,"Jamie Westbrook","R",0.326829268292683,0.345360824742268,0,0.345360824742268,0
15518,"Amed Rosario","R",0.734405522977031,0.162025730194718,0.0443402675948023,0.0642701476878313,0.027560781821071
15519,"Franklin Barreto","R",0.633841230101308,0.162631262550682,0,0.199590111802713,0
15535,"Joseph Odom","R",1,0,0,0,0
15551,"Mark Leiter Jr","R",NA,NA,NA,NA,0
15552,"Chad Green","L",NA,NA,NA,NA,0
15564,"Tyler White","R",0.599082845498819,0.255389771152116,0.0333484573502722,0.126443778436151,0
15570,"Troy Scribner","L",NA,NA,NA,NA,0
15585,"Mike Ford","L",0.599453214525758,0.153849346000988,0.021223470661673,0.215469455395569,0.035873440285205
15608,"Willians Astudillo","R",0.736190192028883,0.133176036339902,0.00989090909090909,0.130360746453653,0
15640,"Aaron Judge","R",0.529824842739353,0.173129124781292,0.00255066326375331,0.277977470723932,0.0825624304487086
15653,"Dominic Smith","L",0.571124148694095,0.289926900880798,0.0156366108300568,0.119513068923744,0.0123062310030395
15654,"Billy McKinney","L",0.676744818912908,0.165888581364107,0.0203142064511166,0.135798562876671,0.0516364968313981
15655,"Yefry Ramirez","R",NA,NA,NA,NA,0
15672,"Austin Meadows","L",0.630728182935201,0.211513165943584,0.0280465087998139,0.122997075735729,0.0568312160395804
15674,"Reese McGuire","L",0.668633414783871,0.191813038056716,0.00418755569695383,0.130970772472109,0
15676,"Jose Abreu","R",0.621157550017364,0.210157914438134,0.00558368904756027,0.161397233168126,0.0647162206886843
15679,"Rowdy Tellez","L",0.577339525588383,0.207938006621593,0.0069261560736184,0.196269924339225,0.0835652011003911
15689,"Luis Castillo","R",0.823347862344071,0.191338171001455,0,0,0
15690,"Jimmy Cordero","R",NA,NA,NA,NA,0
15694,"Chance Sisco","L",0.653341658398294,0.240324972397529,0,0.115950781566545,0
15697,"Gosuke Katoh","L",0,0.953271028037383,0,0,0
15711,"Tyler O'Neill","R",0.56983011403786,0.19073752154572,0.00404771135083128,0.240344375029922,0.0128032345013477
15730,"Tyler Wade","L",0.75665700940008,0.176644239214136,0.0234735531089054,0.0546538256653387,0.00964285714285715
15734,"Brad Keller","R",0.988133495203409,0,0,0,0
15764,"Masahiro Tanaka","R",NA,NA,NA,NA,0
15766,"Raudy Read","R",1,0,0,0,0
15767,"Jose Marmolejos","L",0.525037132353821,0.222617382617383,0,0.245283942330551,0
15769,"Rafael Bautista","R",NA,NA,NA,NA,0
15794,"Yonathan Daza","R",0.819213545558811,0.161810114843744,0.0148685768607147,0.0104346290085541,0
15808,"Jose Godoy","L",0.903132970868573,0.0890476190476188,0,0,0
15816,"Devin Williams","R",NA,NA,NA,NA,0
15817,"Erick Mejia","B",0.387553648068669,0.611615136893876,0,0,0
15821,"Dario Agrazal","R",1,0,0,0,0
15823,"Zack Littell","R",0.980295566502464,0,0,0,0
15830,"Johnny Davis","B",0,0,0.924240262519614,0,0
15846,"Adam Plutko","R",NA,NA,NA,NA,0
15855,"Wander Suero","R",NA,NA,NA,NA,0
15873,"Sean Manaea","R",0.754103535353535,0.259408602150537,0,0,0
15878,"Miguel Andujar","R",0.726112437956868,0.160681908038922,0.0164737069676948,0.0954868370498174,0.0120571428571428
15885,"Fernando Romero","R",NA,NA,NA,NA,0
15890,"Luis Severino","R",NA,NA,NA,NA,0
15905,"Luis Torrens","R",0.666754214524248,0.265648010698992,0.00407492746202423,0.0668848761286936,0.00592261904761906
15937,"Aledmys Diaz","R",0.658478819431827,0.216685101022324,0.00489746947825284,0.117922523397577,0.0637451782552485
15941,"Austin Nola","R",0.703617945792783,0.199587491246487,0.00923519361101788,0.08675232814034,0.0259316084254792
15949,"DJ Snelten","L",NA,NA,NA,NA,0
15958,"Travis Demeritte","R",0.742987663767038,0.161815998329156,0.0119854090672225,0.0782685894051673,0
15964,"Keury Mella","R",NA,NA,NA,NA,0
15971,"Ivan Castillo","B",0.991530550514222,0,0,0,0
15982,"Ryder Jones","L",0.340033500837521,0,0,0.782273603082852,0
15983,"Clint Frazier","R",0.641195357917335,0.258105145747774,0.0195127763571662,0.0888980173619674,0.010625
15986,"Willy Adames","R",0.59085844471815,0.220287466673509,0.00769757054333999,0.178281370636078,0.0362359156416106
15988,"Deivy Grullon","R",0.5,0.537433155080214,0,0,0
15994,"Kean Wong","L",0.84842385786802,0.104663212435233,0.051010101010101,0,0
15998,"Cody Bellinger","L",0.594519169918638,0.195719260018832,0.0285080446786828,0.18000114380694,0.0990808215020956
16017,"Odrisamer Despaigne","R",0.951923076923078,0,0,0,0
16041,"Stevie Wilkerson","B",0.668000286265687,0.296441272884941,0.00839214551879783,0.0424186150361764,0
16042,"Mark Payton","L",0.90704331257868,0.121212121212121,0,0,0
16094,"Zach Thompson","R",0.487437185929649,0.505208333333336,0,0,0
16098,"Taylor Gushue","B",NA,NA,NA,NA,0
16110,"Daniel Ponce de Leon","R",0,0,1,0,0
16115,"Mike Gerber","L",0.365482233502538,0.626713492692874,0,0,0
16128,"John Curtiss","R",NA,NA,NA,NA,0
16130,"David Hess","R",NA,NA,NA,NA,0
16137,"Carlos Rodon","L",NA,NA,NA,NA,0
16149,"Aaron Nola","R",0.697230899340539,0.310961268814513,0,0,0
16153,"Austin Slater","R",0.692054416551499,0.16149183110113,0.021794540221213,0.122422268599012,0.0304090909090909
16155,"Eric Skoglund","L",NA,NA,NA,NA,0
16162,"Brandon Woodruff","L",0.726990553306342,0.111686816350028,0,0.141193595342067,0
16192,"Derek Fisher","L",0.464114556464585,0.152308111902264,0.210243012732144,0.168404056865216,0
16207,"Spencer Turnbull","R",NA,NA,NA,NA,0
16208,"Brandon Finnegan","L",NA,NA,NA,NA,0
16209,"Jake Reed","R",NA,NA,NA,NA,0
16211,"Kevin Cron","R",0.33500837520938,0.262725779967159,0,0.404040404040404,0
16218,"Brett Graves","R",NA,NA,NA,NA,0
16219,"JD Davis","R",0.684342840614663,0.184068351705024,0.00432627718787486,0.128260645725404,0.0212715441544786
16221,"Bradley Zimmer","L",0.696747450346123,0.175160527194391,0.00422268907563024,0.132343849338327,0
16233,"Tejay Antone","R",NA,NA,NA,NA,0
16246,"AJ Reed","L",0.796204620462046,0,0,0.153907496012759,0
16252,"Trea Turner","R",0.659684260185712,0.18665977737994,0.0283787121324188,0.127750365757028,0.0289661576255889
16256,"Kyle Freeland","L",0.834962835906233,0.166226939297635,0,0,0
16263,"Sam Travis","R",0.579603627681212,0.238489044430919,0.0182488479262672,0.16607454228422,0.0959090909090908
16265,"Sam Howard","R",NA,NA,NA,NA,0
16269,"John Means","L",0.512626262626263,0.485981308411215,0,0,0
16271,"Alex Blandino","R",0.792631361184219,0.172576719753448,0,0.0442768708301579,0.0269230769230769
16279,"Sam Clay","L",NA,NA,NA,NA,0
16285,"Michael Hermosillo","R",0.632887878103637,0.230578556315852,0.0457803468208093,0.0925375375375374,0
16291,"Nick Ciuffo","L",0.566797904746717,0.37342808018463,0,0.0519978106185002,0
16300,"Jesus Tinoco","R",1,0,0,0,0
16306,"Gerardo Reyes","R",NA,NA,NA,NA,0
16313,"Yairo Munoz","R",0.729870098862002,0.168752005888784,0.0045815801776531,0.0944996595405133,0.0452666666666667
16317,"Alex McRae","R",1,0,0,0,0
16337,"Nick Gordon","L",0.624534251882753,0.232519457024303,0.0363662640277717,0.105821509171717,0.0136184210526316
16357,"Pablo Reyes","R",0.769948081076605,0.162150721143548,0.0108436347863804,0.0621693699951228,0.019537037037037
16358,"Tyler Mahle","R",0.795295695458181,0.223654935275081,0,0,0
16375,"Óscar Mercado","R",0.660553150143516,0.217228047183047,0.0199150952625529,0.103303238768778,0
16376,"Michael Conforto","L",0.598860728854752,0.207090585976688,0.00657022094229576,0.185774769045419,0.0493416911589281
16377,"Ryan Castellani","R",NA,NA,NA,NA,0
16390,"Brad Wieck","L",NA,NA,NA,NA,0
16398,"Brian Navarreto","R",1,0,0,0,0
16400,"Reynaldo Lopez","R",NA,NA,NA,NA,0
16401,"Yonny Chirinos","R",NA,NA,NA,NA,0
16403,"Francisco Mejia","B",0.541481511140997,0.258208765949149,0.0127037807548582,0.184177191106924,0.0125147435897435
16404,"Domingo Leyba","B",0.700901711477936,0.193885312778032,0.0499039739991136,0.0420738636363636,0
16411,"Richard Urena","B",0.776834214765397,0.232166091674434,0,0.0166623622230924,0
16417,"Sergio Alcantara","B",0.563914068868462,0.104506320805443,0.0859509259024578,0.199478473963664,0.0224088888888889
16424,"Jordan Luplow","R",0.539553248202325,0.193557561583196,0.0453032813139278,0.224437617131444,0.0201802871880663
16426,"Thairo Estrada","R",0.701190758659004,0.144669799126902,0.00789127230914223,0.1491404389376,0.0250420875420875
16429,"Jason Martin","L",0.738320676727867,0.149956466412163,0,0.101010101010101,0
16434,"Christian Arroyo","R",0.649026429744662,0.197228964790293,0.0161325411929277,0.13901497680512,0.0248717948717949
16440,"James Norwood","R",NA,NA,NA,NA,0
16442,"Ryan O'Hearn","L",0.606518398766599,0.208312098882143,0.0214902712082466,0.174633314073518,0.0432640016987844
16446,"Johneshwy Fargas","R",0.612794730323328,0.242627846211272,0.183215491302782,0,0
16448,"Jacob Nottingham","R",0.505856779670855,0.14041853811329,0,0.341449182363402,0
16451,"Luis Guillorme","L",0.739978445274604,0.218469218451066,0.0143349851534844,0.0227831997114577,0.0325542564852028
16472,"Rhys Hoskins","R",0.500406635096355,0.248328239509232,0.00836670186771323,0.2375637073645,0.0157267042579339
16478,"Kyle Schwarber","L",0.505952821609975,0.173337527879525,0.0105469878471383,0.302586767335088,0.0719311135180712
16496,"Forrest Wall","L",0.734989946071542,0.183691756272401,0,0.0769519519519519,0
16502,"Ryan Yarbrough","R",NA,NA,NA,NA,0
16505,"Matt Chapman","R",0.511486314877761,0.237510453976409,0.0304745035587784,0.223540885060528,0.0105946521753863
16511,"Jordan Montgomery","L",NA,NA,NA,NA,0
16512,"Isiah KinerFalefa","R",0.76743756055848,0.161514737767517,0.0223243016933397,0.0471322099666505,0.0227142857142857
