"Season","playerid","name","Bats","Age","G","AB","PA","H","X1B","X2B","X3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","IFH","BU","BUH","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB_pct","K_pct","BB_K","ISO","BABIP","Spd","BaseRunning","wRAA","wRC","wRC_plus","Dollars","WAR","RE24","Clutch","o_swing_pct","z_swing_pct","swing_pct","o_contact_pct","z_contact_pct","contact_pct","zone_pct","f_strike_pct","SwStr_pct","CStr_pct","pull_pct","cent_pct","oppo_pct","soft_pct","med_pct","hard_pct","avg_ev","avg_la","barrels","barrel_pct","maxEV","HardHit_pct"
2022,8709,"Elvis Andrus","R",33,149,535,577,133.794039302407,84.588318085855,30.4299065420561,0,18.0523773201119,67.4608085808581,58,39.1507537688442,0,94.1931411739954,3,0,0,7,4,2,18,4,0.250082316453098,0.304850668429898,0.40683671112227,0.711687379552168,0.311335607409431,6.78345363203399,16.3203704680114,0.41564336087406,0.156754394669173,0.27377985815789,4.49572853053945,4.0937292566523,0.105703522446883,66.0836063595445,103.992585316237,27.4373177029202,3.42966471286502,1.0450005531311,1.03309529620709,0.3282559,0.63045793,0.45426288,0.69605568,0.88682432,0.80645161,0.4169627,0.6117851,0.08792185,0.18561279,0.40632054,0.35440181,0.23927765,0.17832957,0.52595937,0.29571106,87.9292450300343,11.9452510458381,20,0.04514673,109.915,0.34537246
2022,19890,"Emmanuel Rivera","R",26,102,330,359,74.3185550082102,43.7485609026019,15.0943396226415,2.30769230769231,12.902109996541,44.4257703081232,40,22.992299229923,0,88.0283260845322,5,1,0,5,0,0,1,2,0.225207742449122,0.284994565224939,0.401420475930684,0.686415041155623,0.299664287506113,6.40467755972592,24.5209510826172,0.261192053201646,0.176212733481562,0.26694728309787,4.03446705347118,-0.976269104517996,-0.991278785104245,40.0590975034886,94.5816983941814,9.93723726258237,1.2421546578228,-4.62000036239624,0.100108907542577,0.31660232,0.76234004,0.50075529,0.57723577,0.87529976,0.76470588,0.41314199,0.63231198,0.11782477,0.15407855,0.4233871,0.31854839,0.25806452,0.12096774,0.51612903,0.36290323,90.3917945123488,9.8278331141318,23,0.09274194,110.937,0.38306452
2022,4922,"Ender Inciarte","L",31,11,8,8,1.01010101010101,0.980392156862745,0,0,0,1.02040816326531,0,0,0,0,0,0,0,1,0,0,0,0,0.126262626262626,0.126262626262626,0.122549019607843,0.248811645870469,0.108333333333333,0,0,NA,-0.00371360665478314,0.126262626262626,2.64285714,-0.00413908017799258,-1.26642374408501,-0.35165212762612,-33.6799358395118,-0.843659023852447,-0.105457377981556,-1.54300010204315,-0.0303229900176866,0.30769231,0.66666667,0.51612903,0.75,1,0.9375,0.58064516,0.375,0.03225806,0.19354839,0.375,0.375,0.25,0.5,0.5,0,74.0088348388672,-15.3754177093506,0,0,96.355,0.125
2022,10472,"Enrique Hernández","R",30,93,361,402,76.1904761904762,47.8468899521531,22.7488151658768,0,5.74162679425837,45.2830188679245,45,35.0515463917526,0,70.6467661691542,3,4,0,8,0,0,0,2,0.211053950666139,0.283442710008088,0.322191211803158,0.605633921811246,0.270908457741943,8.69654184571312,17.527972985492,0.496152170756498,0.111137261137019,0.24409569011993,2.35663893335334,1.11495828209445,-9.56493568543205,36.4023380416273,74.4536584265645,3.38050817056032,0.422563521320041,-12.0979986190796,0.82450404577947,0.30828729,0.73504274,0.47583893,0.59498208,0.8744186,0.76445698,0.39261745,0.54726368,0.11208054,0.14295302,0.46258503,0.32312925,0.21428571,0.21768707,0.48979592,0.29251701,87.772877559727,17.1106215337031,17,0.05782313,112.307,0.35034014
2022,14111,"Eric Haase","R",29,110,323,351,82.4120603015075,49.2610837438424,17.5257731958763,0.956937799043062,15.3846153846154,42.7083333333333,44,25.130890052356,1,98.9795918367347,1,3,0,6,0,0,0,0,0.255145697527887,0.308246034131584,0.460439334585714,0.768685368717298,0.331505900125918,7.13680360408582,28.1087500792725,0.25389971393102,0.205293637057827,0.316711289885621,2.102096265,-0.62590470444411,3.50334611429622,43.6389507864301,111.41135105207,9.60780542857843,1.2009756785723,2.9539999961853,-0.293582933548487,0.39165701,0.71929825,0.51380814,0.57100592,0.79674797,0.68882603,0.37281977,0.63532764,0.15988372,0.14898256,0.44978166,0.29694323,0.25327511,0.18340611,0.52401747,0.29257642,87.7241877753304,17.0199135228207,20,0.08733624,109.935,0.42358079
2022,3516,"Eric Hosmer","L",32,104,380,419,106.265664160401,77.7916666666667,20.3418803418803,0,7.88177339901478,39.4237191107719,44,36.81592039801,5,63.1823461091754,1,1,0,11,0,0,0,0,0.279646484632634,0.344021269347849,0.394743476174964,0.738764745522813,0.322344166829386,8.79047777434606,15.085946601345,0.582693151887621,0.11509699154233,0.317433046491002,0.94915484625,-2.58673748187721,1.1063877680832,49.0175511801177,104.095733758894,4.87530377091907,0.609412971364884,4.96000038832426,0.162579186125713,0.37059416,0.67628205,0.48855906,0.7173913,0.93364929,0.83291139,0.38589981,0.57756563,0.08163265,0.15584416,0.39116719,0.34700315,0.26182965,0.22712934,0.49842271,0.27444795,88.3762745232628,3.0745248032835,18,0.05678233,112.941,0.39747634
2022,13369,"Erik González","R",30,16,37,41,7,6,0.966183574879227,0,0,4.04040404040404,3,4.14507772020725,0,11.8811881188119,0,0,0,1,1,1,1,0,0.189189189189189,0.27087268605969,0.214388301344823,0.485260987404513,0.227932879381574,10.0742979473618,28.8763292649628,0.348877374784111,0.0251991121556339,0.278675601103666,4.85264766339707,-0.103138188831508,-2.68521257399002,2.0029919603618,40.0289608054737,-0.777609608799444,-0.0972012010999305,-0.567000031471252,0.298528222801173,0.3627451,0.7972973,0.54545455,0.72972973,0.69491525,0.70833333,0.42045455,0.63414634,0.15909091,0.11931818,0.4,0.32,0.28,0.16,0.64,0.2,84.3778279622396,-0.658263603846232,0,0,108.739,0.2
2022,20352,"Ernie Clement","R",26,70,163,179,31.0670418978985,26.530612244898,3.99580392904826,0,0,20.5011261261261,6,11.5789473684211,0,26.0408163265306,2,1,2,8,4,1,0,1,0.190595349066862,0.251414877314781,0.211792761368064,0.463207638682845,0.213480625252334,6.44783118405627,14.501040744551,0.44464609800363,0.0211974123012021,0.225190096597193,2.85848070258271,-0.462424314115196,-14.261556308359,6.2064586099087,32.0642741872012,-6.36722787816154,-0.795903484770192,-14.6259999275208,-0.34416325796484,0.38309859,0.63868613,0.49443561,0.83823529,0.88,0.86173633,0.43561208,0.62569832,0.06836248,0.19236884,0.34285714,0.36428571,0.29285714,0.19285714,0.61428571,0.19285714,84.996135038488,11.7597052630256,5,0.03571429,107.288,0.25714286
2022,19780,"Esteban Quiroz","L",30,14,40,47,10.4761904761905,10.4265402843602,0,0,0,2.83018867924528,3,3.88349514563107,0,8.91089108910891,2,0,1,1,2,1,1,1,0.261904761904762,0.356548374745582,0.260663507109005,0.617211881854586,0.290579209896649,8.28328846552081,19.0064564543015,0.435814455231931,-0.00124125479575715,0.336973005762815,2.35225371320094,-0.321153953205794,-0.268308662327001,5.10597458436899,96.6845159020497,1.25251644097684,0.156564555122105,2.85109996795654,0.418155226523487,0.31192661,0.56578947,0.41621622,0.67647059,0.8372093,0.76623377,0.41081081,0.61702128,0.0972973,0.22702703,0.375,0.25,0.375,0.25,0.59375,0.15625,81.57216796875,11.3275817871094,1,0.03125,101.901,0.28125
2022,21780,"Esteury Ruiz","R",23,17,35,36,6.25,4,1.15606936416185,1.36986301369863,0,3.15475184496648,2,0.970873786407767,0,6.75598305278827,0,0,0,0,1,1,1,2,0.178571428571429,0.200742240215924,0.297763650554845,0.49850589077077,0.218395756484043,2.69905533063428,18.7818152344721,0.143705775876255,0.119192221983417,0.2212858040583,7.053571425,-0.523922180291265,-3.22849869033564,0.887973583729373,24.5294215972304,-2.69457962208684,-0.336822452760854,-4.9099999666214,-0.137194234592856,0.42253521,0.64516129,0.52631579,0.76666667,0.775,0.77142857,0.46616541,0.61111111,0.12030075,0.15789474,0.42857143,0.25,0.32142857,0.42857143,0.46428571,0.10714286,72.9629414876302,19.2044649477358,1,0.03571429,100.177,0.10714286
2022,19151,"Estevan Florial","L",24,17,31,35,3.27868852459016,3.38983050847458,0,0,0,4.25531914893617,1,2.7906976744186,0,11.9266055045872,1,0,0,1,1,1,2,0,0.105764145954521,0.203197597966161,0.109349371241115,0.312546969207276,0.16209507840116,8.02139037433155,34.2810184958053,0.233989266547406,0.00358522528659394,0.17189853255427,7.06196524607482,0.363452192861587,-4.29242534988939,-0.290299527881739,-7.63330596092708,-1.96189266523628,-0.245236583154535,-3.08399987220764,-0.116684652700473,0.28571429,0.74603175,0.49285714,0.31818182,0.68085106,0.56521739,0.45,0.65714286,0.21428571,0.14285714,0.33333333,0.38888889,0.27777778,0.16666667,0.66666667,0.16666667,85.5689266429228,14.2663116455078,1,0.05555556,107.579,0.27777778
2022,12552,"Eugenio Suárez","R",30,150,543,629,129.94923857868,73.5751295336787,25.130890052356,2.53164556962025,27.4336283185841,77.5510204081633,87,77.2486772486772,0,186.666666666667,8,5,0,6,0,0,0,0,0.239317198119116,0.339831607327383,0.444136942212869,0.783968549540252,0.342062219320099,12.1987901473881,29.4776244109488,0.413832199546485,0.204819744093753,0.307025159712458,2.1722689025,-1.51134054735303,17.2181805259,89.1420988699804,132.024777557863,34.6592782978751,4.33240978723439,20.363000869751,0.790128119392558,0.2473822,0.6584022,0.41841804,0.4973545,0.79776848,0.69406393,0.41612533,0.60890302,0.12800917,0.18494459,0.46306818,0.30113636,0.23579545,0.13352273,0.50852273,0.35795455,89.8121828258547,19.8689430867165,52,0.14772727,111.4,0.43465909
2022,9368,"Evan Longoria","R",36,89,266,298,64.6766169154229,36.8932038834951,13,0,16.1849710982659,31.3131313131313,42,26.6009852216749,2,81.7733990147783,2,3,0,6,0,0,0,0,0.24314517637377,0.313431765246401,0.479823640137439,0.79325540538384,0.341446531684123,8.93847350735769,27.4775296707662,0.325301204819277,0.236678463763669,0.283507856240647,0.88003662125,-2.02721820725128,4.77307585398269,38.8483185670764,114.801876339773,11.1859759006298,1.39824698757872,5.72800016403198,0.260128408827854,0.29548763,0.648,0.44397641,0.61083744,0.7962963,0.72485769,0.42122999,0.58724832,0.1221567,0.1769166,0.47849462,0.29032258,0.2311828,0.15053763,0.52688172,0.32258065,91.1148038474462,18.1533531271001,23,0.12365591,109.618,0.46774194
2022,17734,"Evan Phillips","R",27,64,0,1,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,0.689,100,0,Inf,NA,NA,0.14285714,-0.00413908017799258,0.30108988432261,0.415436336379972,359.894855387951,0.384679860544718,0.0480849825680898,0.208000004291534,NA,0,0,0,NA,NA,NA,0.2,NA,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2022,23733,"Ezequiel Duran","R",23,58,208,220,50,34.020618556701,10.5263157894737,0.829875518672199,4.76190476190476,25,25,11.5942028985507,0,52.6829268292683,0,0,0,9,0,0,4,1,0.240384615384615,0.280491024287223,0.36831969105425,0.648810715341473,0.284759858677604,5.27983104540655,23.9910371648595,0.22007514761138,0.127935075669635,0.300475205974018,5.16766309975124,-0.63706394424662,-4.87463351842953,20.28158593419,81.6851283874121,1.61964766744318,0.202455958430398,-6.18000078201294,0.81182561534455,0.42116631,0.72699387,0.54752852,0.63076923,0.82278481,0.73611111,0.41318124,0.70454545,0.14448669,0.13307985,0.42207792,0.28571429,0.29220779,0.2987013,0.46103896,0.24025974,85.8845600328947,9.45283884816356,7,0.04545455,110.242,0.31168831
2022,24064,"Ezequiel Tovar","R",20,9,33,35,6.39269406392694,4.69483568075117,0.862068965517241,0,0.896860986547085,1.70212765957447,2,2.03045685279188,0,9.94475138121547,0,0,0,0,0,0,0,0,0.19371800193718,0.240452214257877,0.30322477448406,0.543676988741937,0.242491397662815,5.79626141138965,28.3888714983256,0.204173716864072,0.10950677254688,0.248024954188642,0.29910714,-0.102171134669334,-1.35918873163993,2.64293709036772,52.4277012407842,-1.20339387634018,-0.150424234542523,-3.54500031471252,-0.267926462424864,0.43421053,0.82,0.58730159,0.48484848,0.85365854,0.68918919,0.3968254,0.62857143,0.18253968,0.1031746,0.41666667,0.33333333,0.25,0.125,0.625,0.25,88.5989379882812,8.45364125569662,3,0.125,105.969,0.33333333
2022,21634,"Ford Proctor","L",25,7,18,22,1.98019801980198,0.99009900990099,0,0,1.13636363636364,2.97029702970297,6,1.95121951219512,0,2.94117647058824,0,2,0,0,0,0,0,0,0.11001100110011,0.179097909790979,0.307530753075308,0.486628662866287,0.208379457945795,8.88888888888889,13.3986928104575,0.663414634146341,0.197519751975197,0.0529964835274459,2.64285714,-0.0172916175797582,-1.97105110484759,0.54457084041437,23.9027378919557,-0.644105720836487,-0.0805132151045609,-0.832000017166138,0.166512254419018,0.26190476,0.64102564,0.44444444,0.54545455,0.88,0.77777778,0.48148148,0.72727273,0.09876543,0.20987654,0.41176471,0.35294118,0.23529412,0.17647059,0.52941176,0.29411765,89.3572495404412,-10.529364193187,1,0.05882353,104.18,0.29411765
2022,14567,"Franchy Cordero","L",27,84,242,275,50.4761904761905,27,14.5299145299145,0.62111801242236,7.76699029126214,32.2869955156951,29,27.8606965174129,1,97.3544973544974,1,2,2,3,4,1,4,1,0.20857929948839,0.290759673365198,0.367732001083242,0.65849167444844,0.288768685395738,10.1362969935019,35.4195774761597,0.286177806619079,0.159152701594852,0.30752921716204,5.12319816944922,1.44119162438437,-1.16314249824399,30.2821318175304,91.8390731779163,-3.05379368260704,-0.38172421032588,4.73199987411499,0.14847218788934,0.33180428,0.71624714,0.48579285,0.49308756,0.77635783,0.66037736,0.40054995,0.60727273,0.16498625,0.14573786,0.41558442,0.32467532,0.25974026,0.15584416,0.46103896,0.38311688,89.7102669270833,12.6762036132813,19,0.12337662,117.862,0.45454545
2022,26121,"Francisco Alvarez","R",20,5,12,14,2.07253886010363,0,1.11111111111111,0,1.11731843575419,3.19148936170213,1,1.98019801980198,0,3.94088669950739,0,0,0,0,0,0,0,0,0.172711571675302,0.289891235743956,0.557624663769915,0.847515899513871,0.363410542428734,14.1643059490085,28.1890620857115,0.502475247524752,0.384913092094613,0.137604242557149,2.64285714,0.0347790205851197,0.297535872529665,1.89838620133273,120.864160746177,0.662064880630173,0.0827581100787717,-1.57000005245209,-0.246211235695727,0.325,0.89473684,0.50847458,0.38461538,0.82352941,0.63333333,0.3220339,0.71428571,0.18644068,0.10169492,0.25,0.625,0.125,0,0.5,0.5,89.0860290527344,15.2555875778198,3,0.375,108.893,0.375
2022,12916,"Francisco Lindor","B",28,161,630,706,173.160173160173,112.492599171107,27.2702481592582,5.45732372844357,27.8015397775877,101.365328920149,107,58.4158415841584,2,129.749768303985,10,7,0,17,1,1,16,6,0.274857417714561,0.342459015666309,0.467636866325881,0.81009588199219,0.350068489503171,8.28105043019355,18.3933731928397,0.450219236209335,0.192779448611321,0.303178704693007,5.59486322666876,1.19772786879912,17.984645880373,98.7132410328703,124.497569766782,50.8221365943839,6.35276707429799,36.3920021057129,1.37255986509259,0.33782201,0.68956289,0.47720042,0.66724437,0.88098318,0.78962963,0.39625309,0.58215297,0.10038883,0.15376458,0.43253968,0.32738095,0.24007937,0.19047619,0.49801587,0.31150794,89.2981744895418,13.8219553426917,42,0.08333333,110.683,0.41071429
2022,16403,"Francisco Mejía","B",26,93,289,299,72.0461095100865,43.5278267177946,21.9648562300319,0,6.20604054613157,34.1716055315286,31,7.37036062121611,0,61.4947965941343,2,1,0,5,0,0,0,0,0.249294496574694,0.271959020800714,0.388517997793719,0.660477018594433,0.285777713019664,2.4619540177331,20.5413777324275,0.119853402717314,0.139223501219025,0.29617776386094,1.80658953375,-0.717472216580063,-7.18658180728566,27.0030073578655,84.0245532309643,2.20245687387551,0.275307109234439,-7.48699951171875,0.430405907790569,0.52861446,0.7372093,0.61060329,0.69230769,0.86435331,0.7739521,0.39305302,0.66889632,0.13802559,0.13619744,0.45333333,0.33777778,0.20888889,0.16888889,0.6,0.23111111,86.7967708333333,15.6648849826389,6,0.02666667,108.531,0.27555556
2022,15351,"Frank Schwindel","R",30,75,271,292,63.5897435897436,43.4343434343434,12.0879120879121,0,8.42105263157895,23.9583333333333,36,18.7192118226601,1,57.1428571428571,0,2,0,6,0,0,0,0,0.234648500331157,0.282151301925361,0.373779993123555,0.655931295048916,0.286516237489223,6.41685945389149,19.5883078066161,0.327586206896552,0.139131492792398,0.265955123325815,0.802103715,-0.709914372768253,-7.39834780631202,25.9908161944376,79.7905281436564,-3.21461488161806,-0.401826860202258,-11.5029993057251,-1.32371222345163,0.40149254,0.75751073,0.54753521,0.6802974,0.83852691,0.77009646,0.41021127,0.65068493,0.12565905,0.13268893,0.46046512,0.31162791,0.22790698,0.18139535,0.51162791,0.30697674,88.0898529196009,10.213177916061,10,0.04651163,109.276,0.35348837
2022,14566,"Franmil Reyes","R",26,118,438,473,100.082370134184,65.0381364667079,17.9748822605965,1.3840830449827,15.4904306220096,45.7376126126126,47,30.5003889032927,0,156.216748768473,2,3,0,7,0,0,2,1,0.228498561950191,0.2800055969216,0.381511124682391,0.661516721603991,0.289180113753481,6.44147071852186,32.9918945009311,0.195244038451325,0.1530125627322,0.314126233743286,3.17912963909299,-2.34096623957157,-11.2689051361307,42.8169666870014,81.081973164025,-7.66349350884309,-0.957936688605386,-16.8769998550415,0.371375656062176,0.32969035,0.69271523,0.47760389,0.46685083,0.78776291,0.65649718,0.40744738,0.61310782,0.16405828,0.16351862,0.42605634,0.29929577,0.27464789,0.13380282,0.5,0.36619718,91.9863764355124,9.92023977542513,32,0.11267606,112.369,0.45774648
2022,5361,"Freddie Freeman","L",32,159,612,708,197.029702970297,130.964467005076,46.078431372549,1.76211453744493,19.4444444444444,114.705882352941,100,87.0466321243523,12,99.0291262135922,5,7,0,11,0,0,13,3,0.321943959101793,0.406550459610494,0.500303024739031,0.906853484349525,0.389522875981542,12.242042672263,13.9272337058582,0.879000304785126,0.178359065637238,0.354796965985037,4.80282088440739,1.67299704905599,46.5714474064841,127.528735463096,157.361820443103,54.3302287408964,6.79127859261205,58.8010025024414,-1.44632687238868,0.3131068,0.76108597,0.49291682,0.75,0.87990488,0.83050847,0.40138031,0.59463277,0.08348457,0.12232305,0.36363636,0.33655706,0.29980658,0.12185687,0.50870406,0.36943907,91.3360967839806,13.6112164637839,52,0.10058027,112.299,0.47969052
2022,21840,"Freddy Fermin","R",27,3,7,7,0,0,0,0,0,0.952380952380952,0,0,0,3.27868852459016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.8384074941452,0,0,0,0,-0.374459771439433,-1.72251362177833,-0.922088457376798,-100,-0.865564811109135,-0.108195601388642,-1.98500001430511,0.00633246008978081,0.18181818,0.76923077,0.5,1,0.7,0.75,0.54166667,1,0.125,0.16666667,0.75,0.25,0,0.25,0.75,0,89.3927612304688,14.6731357574463,0,0,99.1211,0.25
2022,22563,"Gabriel Arias","R",22,16,47,57,9.32642487046632,6.12244897959184,1.02040816326531,1.19047619047619,1.13636363636364,9.72972972972973,5,8.42105263157895,0,16,1,0,1,3,2,1,1,0,0.198434571712049,0.332278052741474,0.346386136659693,0.678664189401167,0.309841484253131,14.6654445462878,27.8643446379468,0.526315789473684,0.147951564947644,0.274248625799481,7.81336329139686,0.314161754678935,-0.709711350161493,5.80803641710812,91.5291933932863,-1.41492433040984,-0.17686554130123,0.959999680519104,0.19841216860549,0.26811594,0.64516129,0.41991342,0.48648649,0.78333333,0.67010309,0.4025974,0.73684211,0.13852814,0.18181818,0.40625,0.34375,0.25,0.0625,0.75,0.1875,88.7576497395833,-0.628602282206217,2,0.0625,109.909,0.34375
2022,22664,"Gabriel Moreno","R",22,25,69,73,21.6748768472906,20.1005025125628,0.966183574879227,0,0.87719298245614,9.61538461538461,7,4.18848167539267,0,8.04020100502512,0,0,0,3,0,0,0,0,0.314128649960734,0.3533801758232,0.370168718726751,0.723548894549951,0.323693139968336,5.72287001931469,10.9856097858202,0.520942408376963,0.0560400687660172,0.346151494502438,1.76785714,-0.181236993521452,0.916798337070046,9.26408933725744,113.858452146167,6.30545401913384,0.78818175239173,0.777999997138977,0.0133093800888266,0.34814815,0.61538462,0.47924528,0.68085106,0.8875,0.81102362,0.49056604,0.71232877,0.09056604,0.21886792,0.2295082,0.36065574,0.40983607,0.13114754,0.68852459,0.18032787,89.244652920082,5.90688636654713,2,0.03278689,109.218,0.32786885
2022,15279,"Garrett Cooper","R",31,119,414,469,108,64,31.8840579710145,1.82648401826484,9.62566844919786,37.3737373737374,50,41.4507772020725,0,117.821782178218,10,5,0,8,0,0,0,0,0.260869565217391,0.338931903036444,0.414855656506316,0.75378755954276,0.330342675716112,8.81086379505931,25.0444441560801,0.351809117429355,0.153986091288925,0.337415439386491,1.77684994,-1.56336555536836,7.56857166370841,61.197057678611,110.288773914851,9.7140777867381,1.21425972334226,6.63459920883179,-0.608498308164172,0.31722881,0.64659686,0.45244492,0.6408046,0.87854251,0.78028504,0.41053197,0.64818763,0.09940892,0.19559377,0.39333333,0.33,0.27666667,0.14333333,0.51666667,0.34,89.5733891617893,8.81489894701087,32,0.10666667,112.568,0.43333333
2022,19262,"Garrett Hampson","R",27,90,199,226,38.3561643835616,28.169014084507,6.03448275862069,1.93548387096774,1.79372197309417,24.6808510638298,15,21.3197969543147,0,69.6132596685083,1,2,3,2,11,4,12,2,0.192744544641013,0.271699876882339,0.267433764356926,0.539133641239266,0.245099331375962,9.42020859033307,30.758802634734,0.306260575296108,0.074689219715913,0.282132809881407,8.45869939165134,2.84120711125433,-7.72564688914958,18.1166512758141,56.4297024167435,-1.78492384545994,-0.223115480682492,-16.4799995422363,0.169261553875158,0.29141717,0.61038961,0.43002257,0.56849315,0.87659574,0.75853018,0.43453725,0.62389381,0.10383747,0.1986456,0.29078014,0.44680851,0.26241135,0.14184397,0.62411348,0.23404255,86.5469355620155,10.1789919831032,6,0.04255319,106.955,0.27659574
2022,27555,"Garrett Mitchell","L",23,28,61,68,19.6891191709845,15.3005464480874,3.07692307692308,0,1.69491525423729,9.09090909090909,9,5.74162679425837,0,26.1682242990654,0,0,1,3,1,0,8,0,0.322772445425975,0.381032755519087,0.462853338014471,0.843886093533559,0.372683878455788,8.47577341432406,38.6294595176202,0.219412166780588,0.140080892588496,0.543026818901325,6.03594366976313,1.78565017320216,2.96864191909899,10.7442006589996,136.237916841042,6.30620984397371,0.788276230496713,1.46800005435944,0.25914720270125,0.25657895,0.70945946,0.48,0.51282051,0.83809524,0.75,0.49333333,0.60294118,0.12,0.18,0.20588235,0.41176471,0.38235294,0.08823529,0.47058824,0.44117647,92.8732170336174,9.53014489376184,4,0.11764706,109.934,0.41176471
2022,18067,"Garrett Stubbs","L",29,50,106,121,28.2828282828283,18.6528497409326,4.16666666666667,0.840336134453782,4.54545454545454,19,16,14.5833333333333,0,29.2682926829268,0,0,1,4,8,5,2,0,0.266819134743663,0.35548993738351,0.449896317541939,0.805386254925449,0.35290749805468,11.9945167923235,24.0726190675203,0.498263888888889,0.183077182798276,0.328835101227287,6.20050412782407,0.588213548064232,4.31728228893859,18.1532029878793,129.153780202355,5.47166965873647,0.683958707342059,6.86400032043457,0.538189453950321,0.30434783,0.49029126,0.38019802,0.64835165,0.91089109,0.78645833,0.40792079,0.51239669,0.08118812,0.22574257,0.54545455,0.31168831,0.14285714,0.20779221,0.55844156,0.23376623,85.2407580389493,15.2429800724638,4,0.05194805,104.915,0.27272727
2022,11442,"Gary Sánchez","R",29,128,419,471,86.8686868686869,46.2311557788945,24,0,16.4102564102564,42,61,37.7358490566038,0,133.990147783251,7,5,0,4,0,0,2,0,0.207323835008799,0.280764819226358,0.381556518901957,0.662321338128315,0.290514141951515,8.05055750110695,28.5854278167384,0.281631520532741,0.174232683893158,0.257523883581551,2.30218064514288,-1.20461154123768,-7.32028543087664,46.5368934881407,88.2184895034502,11.0293305371636,1.37866631714545,-3.40799975395203,0.211107910099347,0.32587287,0.60732984,0.44019139,0.56043956,0.84267241,0.71859903,0.40616693,0.59447983,0.12387028,0.19936204,0.5,0.28819444,0.21180556,0.1875,0.39930556,0.41319444,90.4873012848432,14.0181131927809,39,0.13541667,115.084,0.49305556
2022,19955,"Gavin Lux","L",24,129,421,471,114.851485148515,84.2639593908629,19.6078431372549,6.16740088105727,5.55555555555556,64.7058823529412,42,48.7046632124352,0,92.2330097087379,0,3,0,13,0,0,7,2,0.272806378024976,0.346000708453869,0.390033421688282,0.736034130142151,0.326117923451443,10.3034023149772,19.511762181895,0.528061085355877,0.117227043663306,0.335046285797767,6.180214869273,0.935724095441401,6.92051159397203,60.7776905129893,113.392216129429,21.4880517329395,2.68600646661744,-1.06900084018707,-0.13428837689703,0.26716141,0.65013055,0.42624729,0.64236111,0.86947791,0.78625954,0.4154013,0.58174098,0.09110629,0.18817787,0.4224924,0.36474164,0.21276596,0.17325228,0.54103343,0.28571429,87.9611697313262,6.81178693073552,20,0.06079027,108.129,0.39817629
2022,19901,"Gavin Sheets","L",26,124,377,410,91,56.4356435643564,19.8952879581152,0,14.0845070422535,34,53,27.1356783919598,0,85.5721393034826,3,3,0,10,1,0,0,0,0.241379310344828,0.295355134347011,0.404679701988331,0.700034836335342,0.304817782544165,6.61626866951738,20.8643489976268,0.317108799813019,0.163300391643504,0.274361749458855,0.67076975875,-1.25045800628141,-0.644678608992311,46.2373667345259,99.452688040151,1.42611301755526,0.178264127194408,2.68600058555603,0.6179871561653,0.37080868,0.6350365,0.47733961,0.72074468,0.87586207,0.80394575,0.40317834,0.6195122,0.09358446,0.17598587,0.38435374,0.36734694,0.24829932,0.19727891,0.51360544,0.28911565,88.6317855992268,14.8233993739298,19,0.06462585,109.67,0.36054422
2022,12856,"George Springer","R",32,133,513,583,134.975369458128,86.4321608040201,21.256038647343,5.79710144927536,21.9298245614035,85.5769230769231,76,56.544502617801,1,100.502512562814,7,5,0,15,0,0,14,2,0.263109881984655,0.341366604244902,0.456247252811201,0.797613857056103,0.346639770410024,9.72316002700878,17.2819985590794,0.56261780104712,0.193137370826546,0.285780551612541,5.95116045708256,4.53744728211313,19.616742579744,86.2807241291859,132.599316806844,33.0179552706136,4.12724440882671,22.6793003082275,0.207549874807655,0.30135891,0.78935939,0.50828729,0.58355438,0.81843191,0.73822464,0.42403315,0.61749571,0.13287356,0.11494253,0.48325359,0.284689,0.23205742,0.18660287,0.49282297,0.32057416,88.732510866307,13.8502803226169,35,0.08293839,113.609,0.41943128
2022,22799,"Geraldo Perdomo","B",22,148,431,500,85.0030358227079,67.228577162352,9.67866821525358,2.1203286509409,5.68504832291074,60.0165562913907,40,49.1787154519524,0,106.55907303952,5,2,12,6,25,6,9,2,0.197222820934357,0.285689310432091,0.268415528624884,0.554104839056975,0.255128272501131,9.85192555885048,21.3468783305479,0.461515984037448,0.0711927076905264,0.247284594866056,5.45374986311365,2.24578670877963,-22.5651271125025,34.6080989161783,58.5485170333158,2.07070838447412,0.258838548059265,-13.8910007476807,0.900274975222488,0.23964758,0.59891892,0.40097087,0.70955882,0.88267148,0.82566586,0.44902913,0.614,0.069869,0.20960699,0.40935673,0.35087719,0.23976608,0.18421053,0.59064327,0.2251462,84.9516819267516,12.1420167570661,7,0.02046784,104.723,0.24853801
