"PlayerName","playerid","K/9","HR/9","BB/9","AVG","ERA","SO","BB","HR","ER","HLD","H","R","IBB","HBP"
"Edward Cedano","sa3021792",4.1724,1.601,7.9461,0.295494,7.31898,0.4636,0.8829,0.177889,0.81322,0,1.2,0.8589,0.0048,0.0531
"Edwin Cervantes","sa3020965",4.9878,1.739,8.5761,0.290972,7.38567,0.5542,0.9529,0.193222,0.82063,0,1.1787,0.8647,0.0226,0.0512
"Edwin Diaz","14710",12.8320423529412,0.833914117647059,3.32855352941176,0.190952235294118,2.94767647058824,92.0770766263529,23.7907502093464,6.04628579067128,21.077847722922,1.79065714285714,45.096,22.7398714285714,0,3.91305428571429
"Edwin Escobar","10337",7.43396,1.0852985,4.530685,0.252367,4.587565,18.92985,12.24645,2.5670555,12.25277,0,23.4928,13.27145,0.5128,1.52205
"Edwin Gonzalez","sa3019263",4.4064,1.465,7.5888,0.292143,6.8976,0.4896,0.8432,0.162778,0.7664,0,1.179,0.8128,0.0096,0.0591
"Edwin Jimenez","sa3010800",5.4684,1.65,3.6189,0.281731,5.57766,0.6076,0.4021,0.183333,0.61974,0,1.1418,0.6594,0.0045,0.0451
"Edwin Moreno","sa3019166",4.302,1.695,6.561,0.294462,7.00227,0.478,0.729,0.188333,0.77803,0,1.2027,0.8212,0.0056,0.0576
"Edwin Nunez","sa3014813",6.123835,1.48789,5.50708,0.2665985,5.96091,24.3326,21.30755,5.585611,23.32899,0,36.03975,25.3487,0.00305,6.03725
"Edwin Rodriguez","sa3016058",4.3803,1.525,9.2016,0.291008,7.4646,0.4867,1.0224,0.169444,0.8294,0,1.1718,0.875,0.0295,0.0609
"Edwin Uceta","20539",10.0323097058824,1.09808864705882,3.38691529411765,0.214557176470588,3.62564235294118,73.4522903176863,24.751793180549,8.07183624944944,26.4565610242368,11.4166142857143,54.6353714285714,29.6446428571429,0,3.48513
"Edwin Zamudio","sa3015951",4.4055,1.527,8.4105,0.292011,7.22772,0.4895,0.9345,0.169667,0.80308,0,1.1799,0.8481,0.0291,0.0549
"Edwuin Bencomo","sa917763",5.742,1.604,3.0807,0.274736,5.23683,0.638,0.3423,0.178222,0.58187,0,1.1065,0.6186,0.0134,0.0492
"Efrain Contreras","sa3005692",7.59412,1.512895,4.10867,0.2562,5.04501,25.90185,13.72255,5.0814445,16.774595,0,29.50545,18.2929,0.0029,2.02445
"Eiberson Castellano","sa3015414",8.47418333333333,1.17914166666667,3.44757,0.2492965,4.42297,44.2048833333333,18.3531,6.27284166666667,23.32735,1.01234333333333,46.2728,25.4589,0,4.64268333333333
"Eider Machuca","sa3019430",4.6845,1.64,8.4447,0.292302,7.49286,0.5205,0.9383,0.182222,0.83254,0,1.1859,0.8767,0.0133,0.0526
"Eiker Huizi","sa3007842",5.8824,1.258,6.0129,0.270731,5.48937,0.6536,0.6681,0.139778,0.60993,0,1.0627,0.6538,0.0269,0.0646
"Eiver Espinoza","sa3018908",4.8051,1.415,7.3026,0.28732,6.56766,0.5339,0.8114,0.157222,0.72974,0,1.1531,0.7756,0.0152,0.0503
"Eli Ankeney","sa3020390",7.0929,1.382,5.8023,0.257992,5.29452,0.7881,0.6447,0.153556,0.58828,0,1.0144,0.6267,0.0229,0.0454
"Eli Lingos","sa3006798",6.7887,1.271,3.6639,0.262597,4.60404,0.7543,0.4071,0.141222,0.51156,0,1.0366,0.5491,0.0254,0.0414
"Eli Morgan","20203",8.43040588235294,1.26712705882353,2.88309852941176,0.240658235294118,4.12112823529412,48.5157889662745,16.592965754233,7.27723398034602,23.6934727268835,1.28032714285714,48.0258,25.2676571428571,0,1.99469428571429
"Eli Saul","sa3020471",6.0633,1.028,4.1517,0.277314,4.8744,0.6737,0.4613,0.114222,0.5416,0,1.1016,0.5854,0.0259,0.0563
"Eli Villalobos","20408",7.5887,1.2925875,4.45306666666667,0.25330375,4.8988875,18.9512389783951,11.3999313117284,3.15577916358025,12.2146816111111,0,22.0045,13.29065,0.5128,1.5243
"Elian Serrata","sa3018871",5.148,1.426,8.4744,0.283169,6.8697,0.572,0.9416,0.158444,0.7633,0,1.1299,0.8083,0.0288,0.0582
"Eliander Alcalde","sa3016519",5.4639,1.569,5.8923,0.276129,6.07608,0.6071,0.6547,0.174333,0.67512,0,1.1091,0.7155,0.0272,0.0457
"Elias Moscoso","sa3019159",4.8942,1.493,9.243,0.28615,7.31151,0.5438,1.027,0.165889,0.81239,0,1.1458,0.8575,0.0294,0.0608
"Eliazar De Los Santos","sa3019709",4.2678,1.508,7.3908,0.294694,6.97311,0.4742,0.8212,0.167556,0.77479,0,1.1946,0.821,0.006,0.0561
"Eliazar Dishmey","sa3019181",5.4333,1.532,4.8357,0.28367,5.94693,0.6037,0.5373,0.170222,0.66077,0,1.146,0.7021,0.0034,0.0478
"Eliecer Bata","sa3019254",4.3758,1.646,6.9777,0.29213,6.94548,0.4862,0.7753,0.182889,0.77172,0,1.1885,0.8148,0.02,0.0483
"Eliecer Romero","sa3015945",4.6305,1.635,8.8344,0.289086,7.46973,0.5145,0.9816,0.181667,0.82997,0,1.1673,0.8733,0.0293,0.0515
"Elieser Hernandez","16933",8.03925,1.72040833333333,2.7635,0.250974583333333,4.62170833333333,36.8870723703704,12.7217037901235,8.16485496296296,21.2478021111111,0,38.9945,22.76935,0.5172,1.52065
"Eliezer Pena","sa3022119",4.2363,1.613,7.2621,0.29445,7.06536,0.4707,0.8069,0.179222,0.78504,0,1.198,0.8294,0.0136,0.0525
"Eligio Paredes","sa3019129",6.3945,1.39,6.174,0.270025,5.7906,0.7105,0.686,0.154444,0.6434,0,1.069,0.6842,0.0271,0.0521
"Elijah Birdsong","sa3020377",4.9086,1.127,6.0147,0.287213,5.76882,0.5454,0.6683,0.125222,0.64098,0,1.1502,0.6875,0.0273,0.055
"Elijah Dale","sa3023501",5.3028,1.236,4.7304,0.276318,5.24448,0.5892,0.5256,0.137333,0.58272,0,1.0998,0.6286,0.0034,0.0682
"Elijah Pleasants","sa3024979",5.3775,1.231,6.0741,0.278556,5.7735,0.5975,0.6749,0.136778,0.6415,0,1.1162,0.6868,0.0224,0.05
"Eliseo Mota","sa3019718",3.996,1.493,6.3504,0.291586,6.58188,0.444,0.7056,0.165889,0.73132,0,1.1883,0.7764,0.0081,0.0521
"Elison Joseph","sa3015306",8.80335,1.29341,5.190465,0.245602,4.83913,22.47815,13.7699,3.5641665,12.75359,0,21.47635,13.77225,0.01285,1.5237
"Elliot Johnstone","sa3020801",5.6277,1.339,6.147,0.278413,5.89167,0.6253,0.683,0.148778,0.65463,0,1.1102,0.698,0.0273,0.0554
"Elmer RodriguezCruz","sa3019459",6.0903,1.404,4.7025,0.273473,5.31855,0.6767,0.5225,0.156,0.59095,0,1.0908,0.6345,0.0034,0.0438
"Elvin Jimenez","sa3019756",5.0859,1.463,9.6021,0.284561,7.32195,0.5651,1.0669,0.162556,0.81355,0,1.135,0.859,0.0295,0.0565
"Elvin Rodriguez","20962",8.60271333333333,1.34513166666667,3.34496266666667,0.238241066666667,4.49284933333333,20.2885181287822,7.78252588942222,3.2225597842,10.7066469827319,0.815897833333333,19.0631716666667,10.8112133333333,0,1.01998333333333
"Elvis Alvarado","sa919291",8.86297571428571,1.12301542857143,4.56082571428571,0.236466857142857,4.41975,27.2348857142857,14.2373857142857,3.58696714285714,13.8184828571429,0.790387142857143,25.6935428571429,14.8948142857143,0,2.04153571428571
"Elvis Garcia","sa3015360",5.0742,1.525,5.6673,0.286177,6.20685,0.5638,0.6297,0.169444,0.68965,0,1.1567,0.7323,0.0116,0.0454
"Elvis Jerez","sa3009469",6.4647,1.529,6.3693,0.269274,6.05457,0.7183,0.7077,0.169889,0.67273,0,1.0698,0.7115,0.0273,0.0524
"Elvis Novas","sa3016816",5.0247,1.375,5.8563,0.286943,6.15834,0.5583,0.6507,0.152778,0.68426,0,1.1575,0.7267,0.0273,0.0504
"Elvis Peguero","21652",8.42088352941177,0.893761764705882,3.67634470588235,0.234516,3.97676470588235,53.1160105647982,23.2380465046367,5.66661048692042,25.2078456273741,9.4829,52.0731857142857,26.3295857142857,0,2.99607285714286
"Elvis Soto","sa3019556",5.2317,1.541,5.0157,0.283559,5.97816,0.5813,0.5573,0.171222,0.66424,0,1.1445,0.7062,0.004,0.0485
"Elwis Mijares","sa3021009",4.7007,1.566,6.3171,0.289517,6.57819,0.5223,0.7019,0.174,0.73091,0,1.1724,0.7748,0.0045,0.0506
"Emailin Montilla","sa3020956",7.0866,1.183,4.041,0.260787,4.54968,0.7874,0.449,0.131444,0.50552,0,1.0239,0.5444,0.0255,0.0418
"Emannoel Madeira","sa3021737",4.3398,1.672,6.8796,0.293859,7.03917,0.4822,0.7644,0.185778,0.78213,0,1.1973,0.8259,0.0042,0.0512
"Emerson Hancock","27470",6.56803705882353,1.41397764705882,2.89239176470588,0.249517529411765,4.46829323529412,43.5301494919608,19.1873632156217,9.33990415286736,29.6942144308962,0.868367571428571,60.1788714285714,33.0277428571429,0,2.99148571428571
"Emerson Talavera","sa3016005",5.2326,1.624,5.9553,0.280471,6.3036,0.5814,0.6617,0.180444,0.7004,0,1.1301,0.7402,0.0274,0.053
"Emiliano Teodo","sa3015158",8.70997142857143,1.21234,4.71707857142857,0.237793,4.67358714285714,26.39475,14.8585242857143,3.70828928571429,14.4117257142857,0.519,24.8788485714286,15.4886357142857,0,1.70640057142857
"Emilio Castillo","sa3016812",5.1678,1.412,8.9748,0.281246,6.87852,0.5742,0.9972,0.156889,0.76428,0,1.1213,0.8084,0.0291,0.0509
"Emilio Marquez","sa3006145",7.0587,1.381,3.6819,0.261053,4.85415,0.7843,0.4091,0.153444,0.53935,0,1.0327,0.5727,0.0255,0.048
"Emilio Pagan","14771",9.24877882352941,1.54089705882353,2.90978941176471,0.237682,4.40108470588235,63.4469671868235,20.0160743642353,10.68435335391,30.1477490546713,12.0315857142857,57.0663571428571,33.0306857142857,0,1.96182
"Emilio Vargas","sa736761",6.5925,1.532,3.5649,0.270695,5.12091,0.7325,0.3961,0.170222,0.56899,0,1.0788,0.6075,0.0045,0.0486
"Emilker Guzman","sa3003158",6.5331,1.429,5.1795,0.270148,5.43024,0.7259,0.5755,0.158778,0.60336,0,1.0693,0.6441,0.0264,0.0433
"Eminen Flores","sa3019632",4.9896,1.635,5.4324,0.284564,6.28767,0.5544,0.6036,0.181667,0.69863,0,1.1553,0.7402,0.0079,0.0525
"Emmanuel Chapman","sa3023456",6.995115,1.29102,3.911765,0.26272,4.90094,26.8915,15.2163,4.5779445,18.28254,0,36.0269,19.80035,0.5068,1.02115
"Emmanuel Clase","21032",8.76002911764706,0.609332823529412,1.78111823529412,0.219239647058824,2.55648352941176,66.6570176513137,13.5413419277778,4.67795855372549,19.481322904732,1.71043542857143,56.1816,21.1223857142857,0,2.02838714285714
"Emmanuel Martinez","sa3019055",5.8338,1.373,7.7715,0.274579,6.31134,0.6482,0.8635,0.152556,0.70126,0,1.0878,0.7447,0.0159,0.0578
"Emmanuel Ramirez","17304",8.67867916666667,1.15657916666667,3.61963333333333,0.2427425,4.2883375,26.7860793333333,11.3972016666667,3.52824016666667,13.3477775,0,25.9763,14.25015,0.012,1.0221
"Emmanuel Reyes","sa3019071",4.41,1.503,3.9762,0.292383,5.88915,0.49,0.4418,0.167,0.65435,0,1.1938,0.6961,0.0035,0.0472
"Emmet Sheehan","29839",9.28583111111111,1.42564,4.09134888888889,0.229454555555556,4.58046222222222,30.9663455474568,13.9984680334815,4.50454881269684,15.4606972345679,0,23.9441366666667,15.1690433333333,0.00203333333333333,1.40677666666667
"Emmett Olson","sa3023223",5.4126,1.31,4.1535,0.27964,5.24925,0.6014,0.4615,0.145556,0.58325,0,1.1227,0.6256,0.0031,0.0447
"Enderjer Sifontes","sa3016458",5.2623,1.681,6.3396,0.287337,6.58071,0.5847,0.7044,0.186778,0.73119,0,1.1609,0.7737,0.0178,0.0484
"Enderson Mercado","sa3024254",4.5243,1.49,7.0524,0.289359,6.63021,0.5027,0.7836,0.165556,0.73669,0,1.1693,0.781,0.0051,0.0504
"Endrys Briceno","sa505062",8.2557,1.335,3.7449,0.252579,4.55076,0.9173,0.4161,0.148333,0.50564,0,0.9842,0.5413,0.0252,0.0483
"Engel Daniel Peralta","sa3019538",5.7798,1.516,5.6196,0.278185,6.00444,0.6422,0.6244,0.168444,0.66716,0,1.1111,0.7091,0.012,0.0495
"Engel Silvestre","sa3022397",4.7754,1.532,9.0594,0.288833,7.36929,0.5306,1.0066,0.170222,0.81881,0,1.1616,0.8635,0.0293,0.0527
"Enger Sanchez","sa3019387",4.8591,1.598,7.8696,0.286564,7.04259,0.5399,0.8744,0.177556,0.78251,0,1.156,0.8253,0.0287,0.0546
"Engert Garcia","sa3021817",5.1165,1.527,5.3073,0.286171,6.03576,0.5685,0.5897,0.169667,0.67064,0,1.1537,0.7141,0.0104,0.0498
"Enmanuel Acosta","sa3010325",5.6745,1.475,6.5007,0.279332,6.23799,0.6305,0.7223,0.163889,0.69311,0,1.1185,0.7347,0.0276,0.0515
"Enmanuel De Jesus","18554",7.42357142857143,1.231,3.39392857142857,0.253277857142857,4.48236428571429,2.55352154195011,1.06010997732426,0.475852369614513,1.67555068027211,0,0.9879,0.5089,0.0248,0.0567
"Enmanuel Mejia","sa3009262",7.47707,1.281745,4.78287,0.254694,5.01998,21.90335,14.2531,3.5728335,14.769505,0,25.49965,15.78915,0.5082,1.5247
"Enmanuel Pinales","sa3018832",5.5917,1.733,4.2489,0.275577,5.72247,0.6213,0.4721,0.192556,0.63583,0,1.1049,0.6736,0.0032,0.0425
"Enmanuel Solano","sa921578",5.2749,1.385,5.8167,0.283029,5.96673,0.5861,0.6463,0.153889,0.66297,0,1.1367,0.7062,0.0272,0.0545
"Enniel Cortez","sa3021525",5.4855,1.73,4.4496,0.283206,6.00381,0.6095,0.4944,0.192222,0.66709,0,1.1501,0.7066,0.004,0.0476
"Enoli Paredes","20447",8.74427636363636,0.954033636363636,4.75981681818182,0.223443636363636,4.00769818181818,23.3209913865197,13.0341138570937,2.54248454732782,10.7479418056198,0.7980725,18.637425,10.967275,0.2338425,1.4850075
"Enrique Carta","sa3022048",4.8933,1.563,8.9433,0.287327,7.34382,0.5437,0.9937,0.173667,0.81598,0,1.1556,0.8599,0.0293,0.0504
"Enrique Coronel","sa3019739",5.0589,1.556,7.3521,0.285466,6.77412,0.5621,0.8169,0.172889,0.75268,0,1.1498,0.7958,0.0211,0.0493
"Enrique Santana","sa3007496",6.2433,1.454,6.2208,0.272588,5.8428,0.6937,0.6912,0.161556,0.6492,0,1.0858,0.6916,0.0273,0.0555
"Enrique Segura","sa3019147",4.7691,1.62,5.6799,0.286796,6.3441,0.5299,0.6311,0.18,0.7049,0,1.1549,0.7485,0.0036,0.063
"Enyel De Los Santos","18403",9.28154647058824,1.284745,3.29021705882353,0.239003647058824,4.20284294117647,30.9873021787474,10.8649449828581,4.3589096099481,13.9409280997439,1.20048142857143,26.6497714285714,14.3961,0,1.6536
"Enyer Burgos","sa3019481",5.0508,1.5,9.6201,0.284777,7.41852,0.5612,1.0689,0.166667,0.82428,0,1.1378,0.8692,0.0296,0.0617
"Enyerber Rivero","sa3022129",4.1733,1.568,9.0612,0.294234,7.55811,0.4637,1.0068,0.174222,0.83979,0,1.1905,0.8851,0.0295,0.0541
"Erasmo Ramirez","10314",7.12656472222222,1.42508916666667,2.75763472222222,0.262649583333333,4.59795694444445,25.0586885393004,9.84801732548869,5.22657836396605,16.3651305545268,0,33.0283,17.76955,0.5111,1.52305
"Erian Rodriguez","sa3019625",5.2731,1.433,5.1417,0.280538,5.78448,0.5859,0.5713,0.159222,0.64272,0,1.1235,0.6858,0.009,0.0559
"Eriberto Vasquez","sa3020970",4.3929,1.592,9.4446,0.292554,7.69041,0.4881,1.0494,0.176889,0.85449,0,1.1823,0.8993,0.0297,0.0533
"Eric Adler","sa3020592",8.661745,1.162815,5.19336,0.246496,4.716085,18.9717,11.772,2.562889,10.745495,0,18.4728,11.765,0.0128,1.0218
"Eric Cerantola","sa3017914",8.629605,1.06595516666667,5.20632833333333,0.242655166666667,4.69387666666667,21.4733333333333,13.205305,2.90651166666667,12.0092066666667,0.806961666666667,21.0626833333333,13.0508233333333,0,1.7943215
"Eric Dominguez","sa3019284",5.8068,1.241,5.8032,0.278254,5.66127,0.6452,0.6448,0.137889,0.62903,0,1.1094,0.6717,0.0153,0.0492
"Eric Foggo","sa3020948",5.6106,1.458,6.8139,0.279862,6.33591,0.6234,0.7571,0.162,0.70399,0,1.1197,0.7463,0.0278,0.057
"Eric Hanhold","18332",7.2783,1.07,4.0086,0.259904,4.46544,0.8087,0.4454,0.118889,0.49616,0,1.0156,0.537,0.0265,0.048
"Eric Lauer","19316",8.38963636363636,1.49659818181818,3.77929272727273,0.258462818181818,4.92649272727273,27.8696150845091,12.7641384503317,5.2015668578876,16.7822198867769,0,28.97081,15.666335,0.05416295,0.89516025
"Eric Mendez","sa3005433",5.7078,1.487,5.5872,0.274907,5.85252,0.6342,0.6208,0.165222,0.65028,0,1.0985,0.6906,0.027,0.0523
"Eric Orze","27626",9.33058411764706,1.16921358823529,3.87591058823529,0.232388235294118,3.95306117647059,40.533688829827,17.0527391620146,5.04736629913495,17.0240259477893,0.928617142857143,35.0490714285714,19.4011142857143,0,2.07403571428571
"Eric Pardinho","sa968102",7.921405,1.241305,4.499725,0.24812,4.628605,22.4375,13.2384,3.5675,13.25272,0,24.4894,14.2716,0.01275,0.51995
"Eric Prado","sa3021780",5.2578,1.752,5.2596,0.285398,6.3369,0.5842,0.5844,0.194667,0.7041,0,1.1602,0.7444,0.0087,0.0464
"Eric Reyzelman","sa3020611",9.60509,1.33431,4.25826,0.234152,4.33881,22.01595,9.72955,3.0713335,9.7385,0,17.4596,10.75565,0.0117,1.022
"Eric Silva","sa3017965",7.297535,1.19058,3.942945,0.250429,4.67432,24.41545,13.7157,4.066389,16.74754,0,30.4897,18.2661,0.51265,2.5252
"Eric Skoglund","16155",7.0425,1.232,3.5424,0.265587,4.70277,0.7825,0.3936,0.136889,0.52253,0,1.0509,0.5595,0.0159,0.0485
"Eric Stout","16873",8.3331,1.249,4.1571,0.244937,4.40136,0.9259,0.4619,0.138778,0.48904,0,0.9506,0.5238,0.0259,0.0511
"Eric Torres","sa3017262",9.248085,1.2933,5.778355,0.2367745,5.13665,22.99565,14.79925,3.072778,13.26341,0,18.9617,14.2814,0.51305,4.53925
"Eric Veras","sa3024462",3.8493,1.492,6.7185,0.295466,6.67566,0.4277,0.7465,0.165778,0.74174,0,1.2029,0.7872,0.0033,0.0513
"Eric Yardley","15538",5.3136,1.171,3.8853,0.282061,5.0409,0.5904,0.4317,0.130111,0.5601,0,1.1327,0.6044,0.0273,0.0595
"Eric Yost","sa3022858",5.0283,1.37,3.9906,0.282899,5.31558,0.5587,0.4434,0.152222,0.59062,0,1.1342,0.6344,0.0045,0.0484
"Erich Uelmen","20323",7.41645833333333,1.17125,3.91258333333333,0.254473333333333,4.677975,19.5717105555556,10.5094322222222,3.12853333333333,12.7929105555556,0,23.01305,14.2731,0.0129,3.5309
"Erick Fedde","17425",7.54283647058823,1.21253176470588,2.87174352941176,0.255357882352941,4.24618882352941,135.412680409689,51.3819228959938,21.7800337880507,76.1912513372087,0,159.522428571429,82.6090571428571,0,4.75713428571429
"Erick Padilla","sa3019392",4.5324,1.39,9.2889,0.290437,7.22484,0.5036,1.0321,0.154444,0.80276,0,1.1632,0.85,0.0294,0.0549
"Erick Pinales","sa3007963",6.4647,1.324,6.5565,0.268197,5.75271,0.7183,0.7285,0.147111,0.63919,0,1.0564,0.6812,0.0273,0.0516
"Erick Reynoso","sa3021749",4.0599,1.832,7.2324,0.297185,7.50141,0.4511,0.8036,0.203556,0.83349,0,1.2195,0.8758,0.006,0.0559
"Erick Rodriguez","sa3015155",4.7646,1.537,4.9203,0.28858,6.0579,0.5294,0.5467,0.170778,0.6731,0,1.171,0.7161,0.0032,0.0485
"Erik Martinez","sa3020835",7.4025,1.34,3.4011,0.258711,4.65066,0.8225,0.3779,0.148889,0.51674,0,1.018,0.5532,0.0137,0.0462
"Erik Miller","26252",10.9614129411765,0.758668176470588,4.73423058823529,0.213493764705882,3.48486470588235,74.6272574596509,32.1462790479723,5.04659823066897,23.746043002476,12.2877714285714,47.6353571428571,26.0275857142857,0,2.39362571428571
"Erik Rivera","sa3010867",5.913,1.35,5.2065,0.279956,5.67117,0.657,0.5785,0.15,0.63013,0,1.1168,0.6724,0.0043,0.0453
"Erik Sabrowski","24978",10.242174,1.01818546666667,4.58140266666667,0.221744,3.67054533333333,60.3452883384533,27.1320493952,6.01447040853333,21.64051761792,7.12836833333333,44.9620666666667,23.8936333333333,0,1.76829833333333
"Erik Swanson","16587",8.71415588235294,1.36376941176471,3.13000705882353,0.239780764705882,4.24423529411765,57.5771718099792,20.6577660973718,9.04069046447059,28.0968987427912,12.83,55.5065285714286,29.5399285714286,0,2.02690714285714
"Erik Tolman","sa3021719",4.8312,1.441,4.9347,0.280659,5.64048,0.5368,0.5483,0.160111,0.62672,0,1.1246,0.6691,0.0031,0.0467
"Eriq Swan","sa3023514",5.4477,1.716,5.202,0.285711,6.23448,0.6053,0.578,0.190667,0.69272,0,1.1565,0.7339,0.0051,0.0472
"Eris Rodriguez","sa3017859",5.1282,1.427,6.6006,0.282393,6.24474,0.5698,0.7334,0.158556,0.69386,0,1.132,0.7374,0.0277,0.052
"Ernesto Jaquez","sa3004869",5.9355,1.59,6.0084,0.274551,6.00588,0.6595,0.6676,0.176667,0.66732,0,1.0937,0.7077,0.0272,0.0528
"Ernesto Mercedes","sa3018835",6.1992,1.431,6.7428,0.26938,6.02667,0.6888,0.7492,0.159,0.66963,0,1.0668,0.7127,0.005,0.0586
"Ernie Day","sa3023004",5.3271,1.373,7.542,0.279539,6.39081,0.5919,0.838,0.152556,0.71009,0,1.1129,0.7541,0.0282,0.0568
"Erubiel Armenta","sa3015125",6.8634,1.378,6.5565,0.260874,5.54832,0.7626,0.7285,0.153111,0.61648,0,1.0178,0.6565,0.027,0.052
"Ervin Santana","3200",7.1037,1.412,3.0789,0.265805,4.80087,0.7893,0.3421,0.156889,0.53343,0,1.0595,0.5686,0.0233,0.0419
"Ervin Torres","sa3018827",4.1625,1.525,6.0291,0.292197,6.42771,0.4625,0.6699,0.169444,0.71419,0,1.1886,0.7581,0.0038,0.0513
"Esmerlin Vinicio","sa3014708",5.5179,1.157,5.5098,0.274029,5.37867,0.6131,0.6122,0.128556,0.59763,0,1.0931,0.6428,0.0089,0.0668
"Estarlin Cruz","sa3021000",4.8267,1.441,11.0007,0.284132,7.63965,0.5363,1.2223,0.160111,0.84885,0,1.1311,0.8941,0.0304,0.0518
"Estarlin Escalante","sa3018906",5.742,1.363,6.696,0.273432,5.9409,0.638,0.744,0.151444,0.6601,0,1.0867,0.7037,0.0276,0.0547
"Estarlin Francisco","sa3023693",3.9366,1.718,6.9417,0.298372,7.24851,0.4374,0.7713,0.190889,0.80539,0,1.2224,0.8494,0.0033,0.0528
"Estarlin Rodriguez","sa3004871",5.5827,1.321,5.6862,0.277291,5.67378,0.6203,0.6318,0.146778,0.63042,0,1.1047,0.6736,0.027,0.0503
"Esteban Luna","sa3024100",4.3443,1.598,6.7752,0.29399,6.88851,0.4827,0.7528,0.177556,0.76539,0,1.1961,0.8101,0.0033,0.0497
"Estibenzon Jimenez","sa3015983",5.2722,1.67,4.2984,0.280665,5.81337,0.5858,0.4776,0.185556,0.64593,0,1.1292,0.6861,0.0067,0.0561
"Ethan Bosacker","sa3023163",4.7151,1.589,3.5658,0.28781,5.75532,0.5239,0.3962,0.176556,0.63948,0,1.1734,0.6786,0.0047,0.0438
"Ethan Chenault","sa3023445",6.9435,1.332,6.1416,0.262244,5.46237,0.7715,0.6824,0.148,0.60693,0,1.0227,0.6481,0.0268,0.0538
"Ethan Hammerberg","sa3019849",6.4494,1.512,6.7986,0.271435,6.06132,0.7166,0.7554,0.168,0.67348,0,1.0735,0.7146,0.0275,0.0467
"Ethan Hankins","sa3008589",7.0929,1.281,3.7386,0.263408,4.76784,0.7881,0.4154,0.142333,0.52976,0,1.0378,0.5694,0.003,0.0437
"Ethan Lindow","sa3005028",5.7852,1.503,3.0627,0.274062,5.02704,0.6428,0.3403,0.167,0.55856,0,1.1014,0.5961,0.0044,0.0449
"Ethan Pecko","sa3022997",7.69936,1.266295,3.5878,0.2528265,4.475055,39.4158,17.70135,6.0730555,21.260475,0,43.50775,22.7797,0.00295,1.02
"Ethan Roberts","24930",8.711582,1.158432,3.54041033333333,0.2417768,4.275337,33.8526413260296,13.719058298437,4.45198469807407,16.5544208666504,1.08538166666667,31.72985,17.53295,0,2.52346833333333
"Ethan Routzahn","sa3017206",6.160625,1.341305,3.446515,0.266918,4.87001,19.8442,10.6997,4.5705,16.26188,0,31.02735,17.78195,0.0127,3.0281
"Ethan Small","26364",8.70107705882353,0.921717823529412,3.87653176470588,0.236872588235294,4.00466,20.9485699650265,9.52965861591695,2.16305306184352,9.80659745907728,0.909334285714286,20.0778,10.3314671428571,0,0.689005428571429
"Ettore Giulianelli","sa3015281",6.5943,1.302,8.0082,0.26843,6.16275,0.7327,0.8898,0.144667,0.68475,0,1.0527,0.7283,0.0281,0.0495
"Eudry Alcantara","sa3019701",4.2552,1.636,7.6932,0.295209,7.28469,0.4728,0.8548,0.181778,0.80941,0,1.2015,0.854,0.0099,0.0542
"Eudrys Manon","sa3009631",7.7886,1.3,5.2011,0.252551,4.98195,0.8654,0.5779,0.144444,0.55355,0,0.9827,0.591,0.0261,0.048
"Eudy Liriano","sa3021765",4.3029,1.719,7.6707,0.294507,7.37289,0.4781,0.8523,0.191,0.81921,0,1.2015,0.8622,0.0169,0.051
"Euri Montero","sa3015989",4.6143,1.345,6.0795,0.289431,6.14331,0.5127,0.6755,0.149444,0.68259,0,1.1671,0.728,0.0276,0.0631
"Eury Perez","27768",9.57166823529412,1.26161941176471,3.08173676470588,0.234434705882353,4.04776235294118,79.2312480157847,25.2578232003883,10.2948502022653,33.3689887653825,0,65.8974428571429,34.3130571428571,0,2.37814285714286
"Eury Ramos","sa873729",7.04444,1.19973,5.17448,0.2535805,5.107605,10.3981,8.26725,1.575611,7.77905,0,13.00725,8.2983,0.01295,0.52005
"Eury Rosado","sa3016489",7.2063,1.426,4.0014,0.261748,5.01939,0.8007,0.4446,0.158444,0.55771,0,1.0338,0.5942,0.0152,0.0488
"Evan Fitterer","sa3011433",6.09818,1.103055,4.599555,0.271799,5.01897,37.82145,26.7594,6.5608335,29.28226,0,57.04605,31.80535,0.00155,5.0314
"Evan Gates","sa3017311",7.25422,1.065945,3.666875,0.257354,4.3913,24.9024,12.7015,3.560778,15.240805,0,32.00375,16.26065,0.0126,0.51815
"Evan Johnson","sa3010000",6.7509,1.421,5.643,0.265911,5.57802,0.7501,0.627,0.157889,0.61978,0,1.0508,0.6586,0.0267,0.0483
"Evan Justice","30008",8.47498117647059,1.14095047058824,5.65310647058824,0.255871411764706,5.39323058823529,36.3278457488351,24.3085572526067,4.97929160333333,23.1207053507574,0.891295714285714,38.8025285714286,25.2078714285714,0,4.37977714285714
"Evan Kravetz","27536",7.870465,1.51565,4.211845,0.2592575,5.141715,23.9311,13.2227,4.5835,16.269415,0,28.00745,17.78745,0.0128,1.5228
"Evan Lee","24988",7.6995,1.17,5.049,0.25439,4.72653,0.8555,0.561,0.13,0.52517,0,0.9881,0.5648,0.016,0.0508
"Evan Marshall","12297",7.9281,1.277,3.2796,0.256663,4.39317,0.8809,0.3644,0.141889,0.48813,0,1.0044,0.5249,0.0246,0.0403
