"name","playerid","new_TBF","TBF","Source","TBF_adj_rate"
"Trent Harris","sa3022526",43.13612,NA,NA,NA
"Trent Palmer","sa3014491",85.2425,NA,NA,NA
"Trent Sellers","sa3023454",4.391,NA,NA,NA
"Trent Thornton","17948",269.378941176471,221.798,"REZ1",1.21452376115416
"Trenton Denholm","sa3018139",255.691,NA,NA,NA
"Trenton Toplikar","sa3007803",4.4,NA,NA,NA
"Trenton Wallace","sa3017748",206.7045,NA,NA,NA
"Trevin Michael","sa3020400",107.6655,NA,NA,NA
"Trevor Bauer","12703",4.25,NA,NA,NA
"Trevor Bettencourt","sa918556",4.357,NA,NA,NA
"Trevor Brigden","sa3011481",106.1525,NA,NA,NA
"Trevor Cahill","6249",4.407,NA,NA,NA
"Trevor Clifton","sa737901",54.689,NA,NA,NA
"Trevor Gott","15046",87.2288117647059,192.658,"REZ1",0.452765064335277
"Trevor Harrison","sa3023629",4.626,NA,NA,NA
"Trevor Hildenberger","17002",4.494,NA,NA,NA
"Trevor Holloway","sa3014859",4.621,NA,NA,NA
"Trevor Kelley","18454",104.392416666667,107.787,"REZ1",0.96850656077882
"Trevor Lane","sa918196",4.357,NA,NA,NA
"Trevor Martin","sa3020608",238.2,NA,NA,NA
"Trevor May","6398",49.8881428571429,163.716,"REZ1",0.304723685266821
"Trevor McDonald","26448",191.877235294118,217.783,"REZ1",0.881047810408148
"Trevor Megill","17722",252.323294117647,243.208,"REZ1",1.03747941727923
"Trevor Richards","19309",140.106764705882,159.537,"REZ1",0.878208595535094
"Trevor Rogers","22286",316.602294117647,466.223,"REZ1",0.679079097594171
"Trevor Stephan","19932",161.476529411765,192.971,"REZ1",0.83679169104044
"Trevor Tietz","sa3017897",4.717,NA,NA,NA
"Trevor Williams","16977",466.839117647059,443.555,"REZ1",1.0524943189617
"Trey Benton","sa3015034",81.2135,NA,NA,NA
"Trey Braithwaite","sa3020251",4.475,NA,NA,NA
"Trey Cobb","sa918276",4.419,NA,NA,NA
"Trey Cumbie","sa3006954",4.412,NA,NA,NA
"Trey Dillard","sa3023309",4.687,NA,NA,NA
"Trey Dombroski","sa3020833",214.6705,NA,NA,NA
"Trey Gibson","sa3023250",4.5,NA,NA,NA
"Trey Jeans","sa3010265",4.416,NA,NA,NA
"Trey McGough","sa1170436",117.223166666667,NA,NA,NA
"Trey McLoughlin","sa3017277",90.6645,NA,NA,NA
"Trey Riley","sa3007611",96.2625,NA,NA,NA
"Trey Supak","sa828707",165.6995,NA,NA,NA
"Trey Wingenter","17793",114.030583333333,158.526,"REZ1",0.719317861633633
"Tristan Beck","21584",233.487588235294,179.855,"REZ1",1.29819903942228
"Tristan Garnett","sa3017473",88.192,NA,NA,NA
"Tristan Stevens","sa3019881",172.689,NA,NA,NA
"Tristan Stivors","sa3020325",71.733,NA,NA,NA
"Triston McKenzie","18000",442.043705882353,259.477,"REZ1",1.70359494630489
"Triston Polley","sa3010258",90.733,NA,NA,NA
"Troy Bacon","sa918926",4.421,NA,NA,NA
"Troy Melton","sa3020652",208.647,NA,NA,NA
"Troy Miller","sa3008453",72.198,NA,NA,NA
"Troy Stainbrook","sa3014806",4.713,NA,NA,NA
"Troy Taylor","31883",223.815733333333,210.784,"REZ1",1.06182505946055
"Troy Watson","sa3007249",153.7285,NA,NA,NA
"Trystan Vrieling","sa3020681",288.696,NA,NA,NA
"Tsuyoshi Wada","13046",4.274,NA,NA,NA
"Tucker Davidson","19871",233.259833333333,298.879,"REZ1",0.780449055749428
"Ty Adcock","25651",88.73675,164.168,"REZ1",0.540524036353004
"Ty Blach","14361",224.517833333333,366.232,"REZ1",0.613048104298186
"Ty Buttrey","14719",64.1995,NA,NA,NA
"Ty Cummings","sa3023365",4.496,NA,NA,NA
"Ty Damron","sa738284",4.396,NA,NA,NA
"Ty Johnson","sa3023410",4.457,NA,NA,NA
"Ty Langenberg","sa3023101",4.489,NA,NA,NA
"Ty Madden","30140",215.058352941176,344.294,"REZ1",0.624635784943033
"Ty Madrigal","sa3014800",4.666,NA,NA,NA
"Ty Tice","20177",115.2085,NA,NA,NA
"Ty Weatherly","sa3023130",4.588,NA,NA,NA
"Ty Weber","sa3014788",4.404,NA,NA,NA
"Tyler Ahearn","sa3017747",4.647,NA,NA,NA
"Tyler Alexander","17735",302.100823529412,434.228,"REZ1",0.695719353725259
"Tyler Anderson","12880",666.453882352941,424.206,"REZ1",1.57106189528894
"Tyler Baum","sa1054042",109.734,NA,NA,NA
"Tyler Beck","sa3010563",4.418,NA,NA,NA
"Tyler Beede","16981",125.591083333333,277.539,"REZ1",0.452516883513068
"Tyler Bradt","sa3022859",4.621,NA,NA,NA
"Tyler Brown","sa3014450",4.382,NA,NA,NA
"Tyler Bryant","sa3024995",4.608,NA,NA,NA
"Tyler Burch","sa1172727",73.7585,NA,NA,NA
"Tyler Chatwood","4338",4.401,NA,NA,NA
"Tyler Cleveland","sa3020840",4.44,NA,NA,NA
"Tyler Clippard","5640",4.431,NA,NA,NA
"Tyler Cyr","18421",65.9784285714286,220.117,"REZ1",0.299742539519567
"Tyler Danish","15126",99.25,NA,NA,NA
"Tyler Davis","sa3024515",4.435,NA,NA,NA
"Tyler Driver","sa3010253",4.533,NA,NA,NA
"Tyler Duffey","13758",84.5725833333333,64.023,"REZ1",1.32097189031025
"Tyler Eckberg","sa3017365",115.689,NA,NA,NA
"Tyler Ferguson","19481",269.914176470588,219.983,"REZ1",1.22697743221334
"Tyler Gilbert","17964",202.743647058824,127.624,"REZ1",1.58860125884492
"Tyler Gillies","sa3008645",4.632,NA,NA,NA
"Tyler Glasnow","14374",535.267294117647,488.77,"REZ1",1.09513123579116
"Tyler Gough","sa3020865",4.597,NA,NA,NA
"Tyler Guilfoil","sa3020113",215.7415,NA,NA,NA
"Tyler Herb","sa829625",4.219,NA,NA,NA
"Tyler Higgins","sa503722",4.325,NA,NA,NA
"Tyler Hoffman","sa3020449",4.933,NA,NA,NA
"Tyler Holton","26231",296.942411764706,301.777,"REZ1",0.983979600051382
"Tyler Ivey","20237",4.373,NA,NA,NA
"Tyler Jay","17952",98.1719636363636,134.923,"REZ1",0.727614740528773
"Tyler Kennedy","sa3023042",5.005,NA,NA,NA
"Tyler Kinley","18297",251.537823529412,157.699,"REZ1",1.59505021293357
"Tyler Mahle","16358",491.587411764706,263.002,"REZ1",1.86913944291186
"Tyler Mattison","sa3018117",95.58432,NA,NA,NA
"Tyler Matzek","10058",178.002176470588,176.159,"REZ1",1.01046314108611
"Tyler McKay","sa3007851",105.7015,NA,NA,NA
"Tyler Mitzel","sa3007862",4.31,NA,NA,NA
"Tyler Morgan","sa3022862",4.582,NA,NA,NA
"Tyler Myrick","sa3017541",120.6805,NA,NA,NA
"Tyler Owens","sa3011201",107.046866666667,NA,NA,NA
"Tyler Palm","sa3007270",4.441,NA,NA,NA
"Tyler Phillips","20629",238.707411764706,290.058,"REZ1",0.822964413202552
"Tyler Pike","sa657974",4.388,NA,NA,NA
"Tyler Ras","sa3017718",4.625,NA,NA,NA
"Tyler Rogers","15541",277.549235294118,199.551,"REZ1",1.39086867664967
"Tyler Samaniego","sa3017876",79.2035,NA,NA,NA
"Tyler Santana","sa3017542",4.416,NA,NA,NA
"Tyler Schimpf","sa829573",4.48,NA,NA,NA
"Tyler Schlaffer","sa3011815",4.607,NA,NA,NA
"Tyler Schoff","sa3017545",97.172,NA,NA,NA
"Tyler Schweitzer","sa3020712",251.694,NA,NA,NA
"Tyler Stuart","sa3020264",156.898833333333,NA,NA,NA
"Tyler Thomas","sa873974",96.22,NA,NA,NA
"Tyler Thornburg","10688",4.405,NA,NA,NA
"Tyler Thornton","sa3018229",76.233,NA,NA,NA
"Tyler Uberstine","sa3017643",4.541,NA,NA,NA
"Tyler Viza","sa738610",4.318,NA,NA,NA
"Tyler Vogel","sa3020406",4.582,NA,NA,NA
"Tyler Webb","14974",4.505,NA,NA,NA
"Tyler Wehrle","sa3019961",4.602,NA,NA,NA
"Tyler Wells","20000",121.168564705882,260.01,"REZ1",0.466015017521951
"Tyler Woessner","sa3020171",182.742,NA,NA,NA
"Tyler Yankosky","sa1170108",4.531,NA,NA,NA
"Tyler Zuber","20379",172.243117647059,241.315,"REZ1",0.713768798653456
"Tylor Megill","21318",386.598764705882,487.805,"REZ1",0.792527269515241
"Tyree Thompson","sa918618",4.486,NA,NA,NA
"Tyrone Yulie","sa3010246",4.647,NA,NA,NA
"Tyson Guerrero","sa3017140",222.7275,NA,NA,NA
"Tyson Messer","sa3010114",4.819,NA,NA,NA
"Tyson Miller","19976",259.894352941176,253.724,"REZ1",1.02431915365191
"TzuChen Sha","sa3021551",4.618,NA,NA,NA
"Ubaldo Soto","sa3022015",4.815,NA,NA,NA
"Ubert Mejias","sa3021562",4.518,NA,NA,NA
"Ulices Campos","sa3015997",4.671,NA,NA,NA
"Valente Bellozo","23899",281.631176470588,261.358,"REZ1",1.07756860884529
"Valentin Linarez","sa3006557",131.738,NA,NA,NA
"Victor Arano","15915",4.239,NA,NA,NA
"Victor Basora","sa3016219",5.008,NA,NA,NA
"Victor Brea","sa3019242",5.155,NA,NA,NA
"Victor Cabreja","sa3018342",4.993,NA,NA,NA
"Victor Castaneda","sa978399",4.373,NA,NA,NA
"Victor Espiritu","sa3023847",4.911,NA,NA,NA
"Victor Fransua","sa3016488",5.04,NA,NA,NA
"Victor Garcia","sa3015930",5.131,NA,NA,NA
"Victor Garcia","sa3023615",4.733,NA,NA,NA
"Victor Gonzalez","16408",113.922282352941,95.824,"REZ1",1.18887003624292
"Victor Juarez","sa3016226",4.569,NA,NA,NA
"Victor Lizarraga","sa3015220",212.7155,NA,NA,NA
"Victor Lopez","sa3009636",4.653,NA,NA,NA
"Victor Mederos","31533",168.562529411765,194.489,"REZ1",0.866694411569624
"Victor Munoz","sa3006381",4.445,NA,NA,NA
"Victor Pena","sa3017015",4.936,NA,NA,NA
"Victor Santos","sa3003083",202.6765,NA,NA,NA
"Victor Simeon","sa3011677",4.643,NA,NA,NA
"Victor Soteldo","sa3017098",5.035,NA,NA,NA
"Victor Vargas","sa3007724",4.421,NA,NA,NA
"Victor Villanueva","sa3008137",4.757,NA,NA,NA
"Victor Vodnik","24614",282.507117647059,236.301,"REZ1",1.19553923871274
"Vin Timpanelli","sa3014814",85.745,NA,NA,NA
"Vince Reilly","sa3040586",4.645,NA,NA,NA
"Vince Sanchez","sa3019298",4.881,NA,NA,NA
"Vince Vannelle","sa3018094",4.471,NA,NA,NA
"Vince Velasquez","11189",75.8500666666667,175.441,"REZ1",0.43233945694944
"Vinny Nittoli","16754",105.580563636364,185.709,"REZ1",0.568526908423198
"Vitico Valdez","sa3017472",4.881,NA,NA,NA
"Vladimir Gutierrez","19278",152.211583333333,219.687,"REZ1",0.69285657928477
"Wade Davis","7441",4.369,NA,NA,NA
"Wade LeBlanc","5221",4.44,NA,NA,NA
"Wade Miley","8779",197.632858823529,146.918,"REZ1",1.34519159547182
"Wagner Castillo","sa3018354",5.105,NA,NA,NA
"Walbert Urena","sa3018298",4.715,NA,NA,NA
"Wali Pierre","sa3020968",5.105,NA,NA,NA
"Walin Castillo","sa3019280",4.652,NA,NA,NA
"Walker Brockhouse","sa3017105",4.467,NA,NA,NA
"Walker Buehler","19374",614.314647058824,627.171,"REZ1",0.979501040479907
"Walker Powell","sa3017815",176.157,NA,NA,NA
"Walter Ford","sa3022190",4.571,NA,NA,NA
"Walter Pennington","27624",180.672823529412,116.864,"REZ1",1.5460092374847
"Walvin Mena","sa3021505",4.882,NA,NA,NA
"Wande Torres","sa3019165",4.892,NA,NA,NA
"Wander Arias","sa3011440",4.562,NA,NA,NA
"Wander Guante","sa3009851",195.249,NA,NA,NA
"Wander Severino","sa3018901",4.921,NA,NA,NA
"Wander Suero","15855",120.238916666667,145.411,"REZ1",0.826890102307712
"Wander Ventura","sa3018892",4.89,NA,NA,NA
"Wandi Montout","sa3011422",4.701,NA,NA,NA
"Wandisson Charles","sa874818",78.2565,NA,NA,NA
"Wandy Abreu","sa3018825",4.843,NA,NA,NA
"Wandy Peralta","14295",202.357941176471,127.457,"REZ1",1.5876565522213
"Wanmer Ramirez","sa3018904",4.973,NA,NA,NA
"Wardquelin Vasquez","sa3006502",4.726,NA,NA,NA
"Waylin Santana","sa3015425",4.749,NA,NA,NA
"WeiChieh Huang","17508",4.306,NA,NA,NA
"Welington Quintero","sa3016047",5,NA,NA,NA
"Welinton Herrera","sa3016061",4.6,NA,NA,NA
"Wellington Aracena","sa3019265",4.743,NA,NA,NA
"Wellington Diaz","sa3004579",4.664,NA,NA,NA
"Wellington Guzman","sa3019185",5.086,NA,NA,NA
"WenHui Pan","sa3020878",4.527,NA,NA,NA
"Wenderlyn King","sa3024235",4.836,NA,NA,NA
"Wermer Pineda","sa3018339",5.081,NA,NA,NA
"Wes Benjamin","19243",4.381,NA,NA,NA
"Wes Parsons","14764",120.07325,152.242,"REZ1",0.788699898845259
"Wes Robertson","sa3004491",4.405,NA,NA,NA
"Weskendry Espinoza","sa3016046",4.965,NA,NA,NA
"Wesley Moore","sa3020796",82.694,NA,NA,NA
"Wesley Scott","sa3020442",4.794,NA,NA,NA
"Whilmer Guerra","sa3021538",4.928,NA,NA,NA
"Wifrailyn Jaquez","sa3024278",4.876,NA,NA,NA
"Wikelman Gonzalez","sa3008687",134.408,NA,NA,NA
"Wil Crowe","19800",52.3268571428571,172.279,"REZ1",0.303733230067838
"Wil Jensen","sa3014786",180.679,NA,NA,NA
"Wilber Dotel","sa3015163",4.66,NA,NA,NA
"Wilber Perez","sa3005219",4.706,NA,NA,NA
"Wilfred Alvarado","sa3020990",4.787,NA,NA,NA
"Wilfredo Cordero","sa3016529",5.203,NA,NA,NA
"Wilfredo Pereira","sa917136",204.732,NA,NA,NA
"Wilgenis Alvarado","sa3008708",4.753,NA,NA,NA
"Wilian Bormie","sa3020327",4.674,NA,NA,NA
"Wilkel Hernandez","sa918026",220.715,NA,NA,NA
"Wilkelma Castillo","sa3008487",4.645,NA,NA,NA
"Wilker Reyes","sa3009477",4.724,NA,NA,NA
"Wilkerman Munoz","sa3016487",4.852,NA,NA,NA
"Wilkin Paredes","sa3020998",4.562,NA,NA,NA
"Wilkin Ramos","sa3006487",112.747,NA,NA,NA
"Wilking Rodriguez","8801",30.159,NA,NA,NA
"Will Bednar","sa3017844",119.2545,NA,NA,NA
"Will Carter","sa829689",4.42,NA,NA,NA
"Will Childers","sa3021720",109.693,NA,NA,NA
"Will Christophersen","sa3022493",4.602,NA,NA,NA
"Will Dion","sa3017850",233.178,NA,NA,NA
"Will Ethridge","sa3011337",4.449,NA,NA,NA
"Will Gaddis","sa829731",4.48,NA,NA,NA
"Will Geerdes","sa3020333",4.613,NA,NA,NA
"Will Harris","3192",4.318,NA,NA,NA
"Will Johnston","sa3022940",195.168,NA,NA,NA
"Will Klein","27787",137.890058823529,185.779,"REZ1",0.742226294810121
"Will Kobos","sa3007614",4.437,NA,NA,NA
"Will Mabrey","sa3020709",112.732,NA,NA,NA
"Will McAffer","sa3006757",4.706,NA,NA,NA
"Will Rudy","sa3020893",4.502,NA,NA,NA
"Will Sanders","sa3023508",4.426,NA,NA,NA
"Will Schomberg","sa3023160",4.623,NA,NA,NA
"Will Smith","8048",139.351,154.833,"REZ1",0.900008396142941
"Will Stevens","sa3023001",4.897,NA,NA,NA
"Will Stewart","sa875247",4.435,NA,NA,NA
"Will Varmette","sa3022881",4.664,NA,NA,NA
"Will Vest","19769",273.531058823529,225.268,"REZ1",1.2142472913309
"Will Warren","30182",253.336117647059,200.718,"REZ1",1.26214947163213
"William Cuevas","13331",4.353,NA,NA,NA
"William Fleming","sa3017314",213.2575,NA,NA,NA
"William Kempner","sa3020527",4.428,NA,NA,NA
"William Silva","sa3020235",4.608,NA,NA,NA
"William Woods","25075",4.359,NA,NA,NA
"Willian Campos","sa3019399",5.131,NA,NA,NA
"Willian Colmenares","sa3018852",5.105,NA,NA,NA
"Willian Suarez","sa916841",4.462,NA,NA,NA
"Williander Moreno","sa3005698",4.437,NA,NA,NA
"Willy Taveras","sa917753",4.376,NA,NA,NA
"Wilme Mora","sa3019835",5.048,NA,NA,NA
"Wilmer Blanco","sa3019184",4.86,NA,NA,NA
"Wilmer Flores","sa3015223",81.5455333333333,NA,NA,NA
"Wilmer Lugo","sa3024204",4.94,NA,NA,NA
"Wilmer Ortega","sa3009788",4.708,NA,NA,NA
"Wilmer Ramirez","sa3020967",4.941,NA,NA,NA
"Wilmis Paulino","sa3021815",4.99,NA,NA,NA
"Wilmy Sanchez","sa3019396",4.589,NA,NA,NA
"Wilny Moron","sa3011375",4.998,NA,NA,NA
"Wilson Betemit Jr","sa3016512",4.838,NA,NA,NA
"Wilson Esterlin","sa3019157",4.771,NA,NA,NA
"Wilson Lopez","sa3019297",4.859,NA,NA,NA
"Wilton Castillo","sa3015310",4.605,NA,NA,NA
"Wilton Rondon","sa3019502",5.025,NA,NA,NA
"Wily Peralta","7738",146.6485,NA,NA,NA
"Winston Santos","sa3015952",216.689,NA,NA,NA
"Winyer Chourio","sa3024615",4.892,NA,NA,NA
"Wladimir Pinto","sa871482",4.405,NA,NA,NA
"WooSuk Go","sa3012630",118.6795,NA,NA,NA
"Wuardo Fernandez","sa3006521",4.803,NA,NA,NA
"Wuilberth Mendez","sa3021527",4.757,NA,NA,NA
"Wuilliams Rodriguez","sa3019672",4.909,NA,NA,NA
"Wuilliams Rodriguez","sa3021523",4.909,NA,NA,NA
"Wuillians Herrera","sa3018302",5.152,NA,NA,NA
"Wyatt Cheney","sa3020562",4.687,NA,NA,NA
"Wyatt Crowell","sa3023662",4.568,NA,NA,NA
"Wyatt Hudepohl","sa3023442",4.647,NA,NA,NA
"Wyatt Mills","20010",4.388,NA,NA,NA
"Wyatt Olds","sa3017539",172.7785,NA,NA,NA
"Wyatt Short","sa874187",4.404,NA,NA,NA
"Wyatt Sparks","sa1119694",4.389,NA,NA,NA
"Wyatt Wendell","sa3019882",4.61,NA,NA,NA
"Xander Hamilton","sa3023094",4.636,NA,NA,NA
"Xavier Meachem","sa3022410",4.639,NA,NA,NA
"Xavier Moore","sa3004348",4.442,NA,NA,NA
"Xavier Ruiz","sa3019717",4.669,NA,NA,NA
"Xiomer Guacache","sa3018887",4.805,NA,NA,NA
"Xzavion Curry","25595",131.441364705882,251.371,"REZ1",0.522897886812251
"Yacksel Rios","15007",86.3238333333333,161.963,"REZ1",0.53298489984338
"Yadiel Batista","sa3021558",4.76,NA,NA,NA
"Yadier Álvarez","sa868984",4.435,NA,NA,NA
"Yafrerlyn Vasquez","sa3019053",4.944,NA,NA,NA
"Yaifer Perdomo","sa3009484",4.733,NA,NA,NA
"Yamil Castillo","sa3008549",4.757,NA,NA,NA
"Yannelbinson Lugo","sa3020985",4.913,NA,NA,NA
"Yanquiel Sanchez","sa3019562",4.639,NA,NA,NA
"Yansel Marine","sa3021750",5.147,NA,NA,NA
"Yanzel Correa","sa3023302",4.902,NA,NA,NA
"Yaqui Rivera","sa3015504",4.655,NA,NA,NA
"Yariel Rodriguez","33838",407.246235294118,396.846,"REZ1",1.02620723226168
"Yaya Chentouf","sa3006950",4.384,NA,NA,NA
"Yeferson Silva","sa3022179",4.908,NA,NA,NA
"Yeferson Vargas","sa3021044",4.687,NA,NA,NA
"Yefri Carrillo","sa3005739",4.958,NA,NA,NA
"Yefri Del Rosario","sa3002971",4.405,NA,NA,NA
"Yefry Ramirez","15655",4.325,NA,NA,NA
"Yehizon Sanchez","sa3011574",4.608,NA,NA,NA
"Yeiber Cartaya","sa3019599",4.688,NA,NA,NA
"Yeimison Arias","sa3019796",4.861,NA,NA,NA
"Yeizo Campos","sa919234",4.399,NA,NA,NA
"Yency Almonte","15068",100.202,180.487,"REZ1",0.555175719026855
"Yency De Jesus","sa3022112",5.015,NA,NA,NA
"Yendy Gomez","sa3016287",4.744,NA,NA,NA
"Yenfri Sosa","sa3017823",5.053,NA,NA,NA
"Yennier Cano","25911",254.991411764706,209.58,"REZ1",1.21667817427572
"Yennsy Diaz","20218",4.439,NA,NA,NA
"Yenrri Rojas","sa3018366",4.655,NA,NA,NA
"Yensy Bello","sa3019490",4.724,NA,NA,NA
"Yeremin Lara","sa917804",4.688,NA,NA,NA
"Yereny Teus","sa3020978",4.77,NA,NA,NA
"Yeri Perez","sa3019566",4.998,NA,NA,NA
"Yeriel Santos","sa3018891",4.686,NA,NA,NA
"Yerlin Rodriguez","sa3015362",4.73,NA,NA,NA
"Yermain Ruiz","sa3024529",4.847,NA,NA,NA
"Yerry De Los Santos","21420",124.163776470588,143.287,"REZ1",0.866539019384789
"Yerry Landinez","sa3007036",4.663,NA,NA,NA
"Yerry Rodriguez","21955",69.7772,53.083,"REZ1",1.31449239869638
"Yeuris Jimenez","sa3006386",4.604,NA,NA,NA
"Yeury Gervacio","sa3007468",4.682,NA,NA,NA
"Yeury Tatiz","sa3005812",4.704,NA,NA,NA
"Yhoiker Fajardo","sa3024273",4.764,NA,NA,NA
"Yilber Diaz","29271",257.261,268.291,"REZ1",0.958887923933341
"Yimi Garcia","12095",246.210411764706,254.805,"REZ1",0.966269938834426
"Yimi Presinal","sa3019169",4.76,NA,NA,NA
"Yoan Aybar","sa829086",4.478,NA,NA,NA
"Yoan Lopez","17181",4.297,NA,NA,NA
"Yoan Valdez","sa3019292",5.013,NA,NA,NA
"Yoelvin Chirino","sa3022303",4.911,NA,NA,NA
"Yoelvin Silven","sa3006619",4.38,NA,NA,NA
"Yoendrys Gomez","22872",195.503411764706,192.948,"REZ1",1.01324404380821
"Yoerys Hernandez","sa3018881",5.013,NA,NA,NA
"Yohan Ramirez","19444",122.447411764706,176.016,"REZ1",0.695660688600502
"Yohanse Morel","sa3005685",4.619,NA,NA,NA
"Yohemy Nolasco","sa3016500",4.766,NA,NA,NA
"Yoilan Quinonez","sa3004769",4.677,NA,NA,NA
"Yokelvin Reyes","sa3016067",5.015,NA,NA,NA
"Yoldin De La Paz","sa3015975",4.625,NA,NA,NA
"Yoljeldriz Diaz","sa3010248",4.812,NA,NA,NA
"Yomil Maysonet","sa3007476",4.85,NA,NA,NA
"Yon Castro","sa3005848",100.2175,NA,NA,NA
"Yon Landaeta","sa3016238",5.105,NA,NA,NA
"Yonael Dominguez","sa3009750",4.687,NA,NA,NA
"Yonaiker Garcia","sa3008437",4.998,NA,NA,NA
"Yonatan Pineda","sa3015471",5.184,NA,NA,NA
"Yondrei Rojas","sa3016783",4.632,NA,NA,NA
"Yonfi Rodriguez","sa3017693",5.046,NA,NA,NA
"Yoniel Curet","sa3015446",238.2525,NA,NA,NA
"Yoniel Ramirez","sa3008131",4.815,NA,NA,NA
"Yonny Chirinos","16401",262.534166666667,321.755,"REZ1",0.815944326169497
"Yoralbert Cadiz","sa3021822",5.12,NA,NA,NA
"Yordan Nodal","sa3009754",4.719,NA,NA,NA
"Yordanny Monegro","sa3015476",4.499,NA,NA,NA
"Yordin Chalas","sa3021508",4.6,NA,NA,NA
"Yordy Herrera","sa3019643",4.803,NA,NA,NA
"Yorlin Calderon","sa3010371",137.6775,NA,NA,NA
"Yorman Galindez","sa3018322",4.617,NA,NA,NA
"Yorman Gomez","sa3015931",4.561,NA,NA,NA
"Yorvi Pirela","sa3019163",5.071,NA,NA,NA
"Yoryi Jimenez","sa3018031",5.136,NA,NA,NA
"Yoryi Simarra","sa3019155",5.045,NA,NA,NA
"Yosber Sanchez","sa3011636",4.537,NA,NA,NA
"Yoscar Pimentel","sa3009599",4.688,NA,NA,NA
"Yoshihisa Hirano","19756",4.384,NA,NA,NA
"Yoshinobu Yamamoto","33825",609.817058823529,513.868,"REZ1",1.18671927192106
"Yosver Zulueta","27765",207.677294117647,203.746,"REZ1",1.01929507385493
"Yovannki Pascual","sa3022006",4.671,NA,NA,NA
"Yovanny Cabrera","sa3009640",4.69,NA,NA,NA
"Yovanny Cruz","sa3002951",66.726,NA,NA,NA
"Yu Darvish","13074",585.162588235294,430.092,"REZ1",1.36055213357908
"YuMin Lin","sa3019278",238.2095,NA,NA,NA
"Yujanyer Herrera","sa3015370",4.612,NA,NA,NA
"Yuki Matsui","33826",234.297058823529,187.418,"REZ1",1.25013103769931
"Yuliangel De La Cruz","sa3018858",4.958,NA,NA,NA
"Yunior Marte","14416",119.309333333333,186.656,"REZ1",0.639193668209612
"Yunior Marte","sa3018367",114.3205,NA,NA,NA
"Yunior Thibo","sa3015217",4.693,NA,NA,NA
"Yunior Tur","sa3021045",4.612,NA,NA,NA
"Yusei Kikuchi","20633",685.776882352941,632.227,"REZ1",1.08470040405257
"Yusmeiro Petit","4020",4.423,NA,NA,NA
"Yusniel PadronArtiles","sa3008040",4.382,NA,NA,NA
"Zac Addkison","sa3023284",4.689,NA,NA,NA
"Zac Gallen","19291",657.400470588235,433.75,"REZ1",1.51562068147144
"Zac Houston","sa874155",74.198,NA,NA,NA
"Zac Kristofak","27585",101.608666666667,178.712,"REZ1",0.568560962143934
"Zac Leigh","sa3017873",93.198,NA,NA,NA
"Zac Lowther","20243",4.369,NA,NA,NA
"Zac Rosscup","9419",4.446,NA,NA,NA
"Zach Agnos","sa3020560",126.771833333333,NA,NA,NA
"Zach Barnes","sa3017203",111.7645,NA,NA,NA
"Zach Bryant","sa3011368",76.739,NA,NA,NA
"Zach Brzykcy","27783",209.247176470588,190.974,"REZ1",1.0956841060594
"Zach Cable","sa3016935",4.787,NA,NA,NA
"Zach Davies","13183",193.499916666667,199.902,"REZ1",0.967973890539698
"Zach Eflin","13774",672.630411764706,547.251,"REZ1",1.22910768872913
"Zach Fogell","sa3023280",4.634,NA,NA,NA
"Zach Franklin","sa3022735",96.6635,NA,NA,NA
"Zach Fruit","sa3023507",4.571,NA,NA,NA
"Zach Greene","sa1119415",4.396,NA,NA,NA
"Zach Haake","sa3008523",116.715,NA,NA,NA
"Zach Hart","sa3009997",4.439,NA,NA,NA
"Zach Jackson","19493",104.791833333333,195.066,"REZ1",0.537212191429226
"Zach Jacobs","sa3020600",4.509,NA,NA,NA
"Zach King","sa3011592",4.512,NA,NA,NA
"Zach Lee","11468",4.435,NA,NA,NA
"Zach Linginfelter","sa3014910",4.47,NA,NA,NA
"Zach Logue","20231",210.2495,230.827,"REZ1",0.91085314976151
"Zach Matson","sa918537",4.421,NA,NA,NA
"Zach Maxwell","sa3020255",154.142666666667,NA,NA,NA
"Zach McAllister","2895",59.3927142857143,197.122,"REZ1",0.30129926789356
"Zach McCambley","sa3014478",129.222,NA,NA,NA
"Zach Messinger","sa3018093",275.7405,NA,NA,NA
"Zach Mort","sa3008172",4.546,NA,NA,NA
"Zach Muckenhirn","20209",59.97,198.93,"REZ1",0.301462826119741
"Zach Neal","11294",42.322,137.307,"REZ1",0.308229005076216
"Zach Peek","sa3014469",112.672,NA,NA,NA
